B1_playerId,A1_actionId,C_actionId,B1_actionId,phase,n_context,p_b_given_a_context_mean,p_b_given_a_context_std,p_win_given_abc_mean,p_win_given_abc_std,p_win_given_abc_min,p_win_given_abc_max
0,1,6,4,receive,1,0.009017420119114883,0.0,0.4944820892652897,0.0,0.4944820892652897,0.4944820892652897
0,1,6,5,receive,1,0.09603214947185096,0.0,0.505914736899662,0.0,0.505914736899662,0.505914736899662
0,1,6,6,receive,1,0.17891586735823645,0.0,0.5056440442904029,0.0,0.5056440442904029,0.5056440442904029
0,1,6,7,receive,1,0.011900249109761807,0.0,0.5106782674513946,0.0,0.5106782674513946,0.5106782674513946
0,1,6,8,receive,1,0.003932564726527736,0.0,0.7313706999560794,0.0,0.7313706999560794,0.7313706999560794
0,1,6,9,receive,1,0.006481843523970382,0.0,0.494175030539461,0.0,0.494175030539461,0.494175030539461
0,1,6,10,receive,1,0.05954592248099157,0.0,0.5421422333988014,0.0,0.5421422333988014,0.5421422333988014
0,1,6,11,receive,1,0.02454034545336755,0.0,0.5421422333988014,0.0,0.5421422333988014,0.5421422333988014
0,1,6,12,receive,1,0.05748783958704646,0.0,0.5362967918693567,0.0,0.5362967918693567,0.5362967918693567
0,1,6,13,receive,1,0.1861326723619235,0.0,0.5582730254235885,0.0,0.5582730254235885,0.5582730254235885
0,1,6,14,receive,1,0.00217425405008337,0.0,0.6234947882055503,0.0,0.6234947882055503,0.6234947882055503
0,1,7,1,receive,1,0.1609755482739573,0.0,0.383086694188065,0.0,0.383086694188065,0.383086694188065
0,1,7,2,receive,1,0.1881139605531033,0.0,0.4003734817007171,0.0,0.4003734817007171,0.4003734817007171
0,1,7,3,receive,1,0.014749362930064708,0.0,0.3905263616672192,0.0,0.3905263616672192,0.3905263616672192
0,1,7,4,receive,1,0.009017420119114883,0.0,0.413951959020083,0.0,0.413951959020083,0.413951959020083
0,1,7,5,receive,1,0.09603214947185096,0.0,0.4251513303661947,0.0,0.4251513303661947,0.4251513303661947
0,1,7,6,receive,1,0.17891586735823645,0.0,0.4235424287600541,0.0,0.4235424287600541,0.4235424287600541
0,1,7,7,receive,1,0.011900249109761807,0.0,0.4284908684281626,0.0,0.4284908684281626,0.4284908684281626
0,1,7,8,receive,1,0.003932564726527736,0.0,0.6627396274533904,0.0,0.6627396274533904,0.6627396274533904
0,1,7,9,receive,1,0.006481843523970382,0.0,0.4162042235104735,0.0,0.4162042235104735,0.4162042235104735
0,1,7,10,receive,1,0.05954592248099157,0.0,0.5102272461275545,0.0,0.5102272461275545,0.5102272461275545
0,1,7,11,receive,1,0.02454034545336755,0.0,0.5102272461275545,0.0,0.5102272461275545,0.5102272461275545
0,1,7,12,receive,1,0.05748783958704646,0.0,0.5087378674187902,0.0,0.5087378674187902,0.5087378674187902
0,1,7,13,receive,1,0.1861326723619235,0.0,0.5308425707462925,0.0,0.5308425707462925,0.5308425707462925
0,1,7,14,receive,1,0.00217425405008337,0.0,0.5969530577478763,0.0,0.5969530577478763,0.5969530577478763
0,1,8,1,receive,1,0.1609755482739573,0.0,0.3482451804319642,0.0,0.3482451804319642,0.3482451804319642
0,1,8,2,receive,1,0.1881139605531033,0.0,0.3587689118706416,0.0,0.3587689118706416,0.3587689118706416
0,1,8,3,receive,1,0.014749362930064708,0.0,0.3492602921479753,0.0,0.3492602921479753,0.3492602921479753
0,1,8,4,receive,1,0.009017420119114883,0.0,0.37192413116612844,0.0,0.37192413116612844,0.37192413116612844
0,1,8,5,receive,1,0.09603214947185096,0.0,0.3828697674459842,0.0,0.3828697674459842,0.3828697674459842
0,1,8,6,receive,1,0.17891586735823645,0.0,0.3813034150482465,0.0,0.3813034150482465,0.3813034150482465
0,1,8,7,receive,1,0.011900249109761807,0.0,0.38612322980451497,0.0,0.38612322980451497,0.38612322980451497
0,1,8,8,receive,1,0.003932564726527736,0.0,0.6161855315268792,0.0,0.6161855315268792,0.6161855315268792
0,1,8,9,receive,1,0.006481843523970382,0.0,0.3684024068480254,0.0,0.3684024068480254,0.3684024068480254
0,1,8,10,receive,1,0.05954592248099157,0.0,0.5014184142184936,0.0,0.5014184142184936,0.5014184142184936
0,1,8,11,receive,1,0.02454034545336755,0.0,0.5014184142184936,0.0,0.5014184142184936,0.5014184142184936
0,1,8,12,receive,1,0.05748783958704646,0.0,0.4912967053794626,0.0,0.4912967053794626,0.4912967053794626
0,1,8,13,receive,1,0.1861326723619235,0.0,0.514912461795035,0.0,0.514912461795035,0.514912461795035
0,1,8,14,receive,1,0.00217425405008337,0.0,0.5813971139697856,0.0,0.5813971139697856,0.5813971139697856
