phase,A1_actionId,C_actionId,n_context,B1_playerId,EV,count,train_winrate,usage_rate
receive,10,1,7,20,0.5795039524991662,2,0.5,0.2857142857142857
receive,10,2,7,20,0.526729776835029,3,0.3333333333333333,0.42857142857142855
receive,10,5,7,20,0.5011695441356346,1,1.0,0.14285714285714285
receive,10,6,7,20,0.5011695441356346,1,0.0,0.14285714285714285
receive,11,1,12,20,0.5540658993589747,6,0.3333333333333333,0.5
receive,11,2,12,20,0.5028262328223164,1,0.0,0.08333333333333333
receive,11,10,12,20,0.44571384590136387,1,1.0,0.08333333333333333
receive,11,11,12,20,0.450906102056056,2,1.0,0.16666666666666666
receive,11,12,12,20,0.46313450034505,1,0.0,0.08333333333333333
receive,11,14,12,20,0.22741715040545976,1,0.0,0.08333333333333333
receive,1,1,58,21,0.47151074284769423,14,0.5714285714285714,0.2413793103448276
receive,1,2,58,21,0.4180128572123161,6,0.0,0.10344827586206896
receive,1,5,58,21,0.40067559105533596,15,0.4,0.25862068965517243
