A1_actionId,A1_spinId,C_actionId,C_spinId,A1_playerId,use_count,win_rate,usage_share
0,4,10,3,90,1,1.0,0.14285714285714285
0,4,10,3,129,1,1.0,0.14285714285714285
0,4,10,4,56,1,1.0,0.3333333333333333
0,4,10,4,155,2,0.0,0.6666666666666666
0,4,10,5,155,3,1.0,1.0
0,4,11,2,19,1,0.0,0.25
0,4,11,2,70,1,1.0,0.25
0,4,11,2,72,1,1.0,0.25
0,4,11,2,129,1,1.0,0.25
0,4,11,3,70,1,0.0,0.14285714285714285
0,4,11,3,96,1,0.0,0.14285714285714285
0,4,11,3,128,2,1.0,0.2857142857142857
0,4,11,3,157,3,0.3333333333333333,0.42857142857142855
0,4,12,1,78,1,1.0,1.0
0,4,12,2,49,1,0.0,0.02702702702702703
0,4,12,2,56,7,0.42857142857142855,0.1891891891891892
0,4,12,2,66,3,0.3333333333333333,0.08108108108108109
0,4,12,2,78,14,0.2857142857142857,0.3783783783783784
0,4,12,2,139,7,0.42857142857142855,0.1891891891891892
0,4,12,2,155,5,0.2,0.13513513513513514
0,4,12,3,78,1,0.0,1.0
0,4,12,4,66,1,0.0,0.5
0,4,12,4,155,1,1.0,0.5
0,4,12,5,155,3,0.6666666666666666,1.0
0,4,13,0,7,1,0.0,0.16666666666666666
0,4,13,0,23,1,0.0,0.16666666666666666
0,4,13,0,74,1,0.0,0.16666666666666666
0,4,13,0,96,1,0.0,0.16666666666666666
0,4,13,0,97,1,0.0,0.16666666666666666
0,4,13,0,122,1,0.0,0.16666666666666666
0,4,13,1,19,1,0.0,0.024390243902439025
0,4,13,1,23,2,0.5,0.04878048780487805
0,4,13,1,39,2,0.5,0.04878048780487805
0,4,13,1,43,2,0.0,0.04878048780487805
0,4,13,1,45,1,1.0,0.024390243902439025
0,4,13,1,65,1,0.0,0.024390243902439025
0,4,13,1,67,1,0.0,0.024390243902439025
0,4,13,1,72,5,0.2,0.12195121951219512
0,4,13,1,74,5,0.0,0.12195121951219512
0,4,13,1,88,1,1.0,0.024390243902439025
0,4,13,1,96,5,0.2,0.12195121951219512
0,4,13,1,97,2,0.5,0.04878048780487805
0,4,13,1,122,5,0.4,0.12195121951219512
0,4,13,1,129,6,0.3333333333333333,0.14634146341463414
0,4,13,1,157,2,0.5,0.04878048780487805
0,4,13,2,78,2,0.5,1.0
0,4,13,3,19,3,0.3333333333333333,0.04838709677419355
0,4,13,3,30,2,0.5,0.03225806451612903
0,4,13,3,39,3,0.0,0.04838709677419355
0,4,13,3,43,5,0.2,0.08064516129032258
0,4,13,3,45,10,0.1,0.16129032258064516
0,4,13,3,62,1,0.0,0.016129032258064516
0,4,13,3,65,2,0.5,0.03225806451612903
0,4,13,3,70,6,0.5,0.0967741935483871
0,4,13,3,72,3,0.3333333333333333,0.04838709677419355
0,4,13,3,74,10,0.4,0.16129032258064516
0,4,13,3,78,3,0.3333333333333333,0.04838709677419355
0,4,13,3,96,9,0.1111111111111111,0.14516129032258066
0,4,13,3,129,4,0.25,0.06451612903225806
0,4,13,3,135,1,0.0,0.016129032258064516
0,4,13,5,39,1,1.0,1.0
0,4,14,0,96,1,0.0,1.0
0,4,14,1,67,1,0.0,0.5
0,4,14,1,96,1,1.0,0.5
0,4,14,3,96,1,1.0,0.5
0,4,14,3,122,1,0.0,0.5
0,5,1,0,62,1,0.0,0.2
0,5,1,0,70,1,0.0,0.2
0,5,1,0,88,1,0.0,0.2
0,5,1,0,122,1,0.0,0.2
0,5,1,0,137,1,0.0,0.2
0,5,1,1,3,6,0.6666666666666666,0.013100436681222707
0,5,1,1,7,2,0.0,0.004366812227074236
0,5,1,1,14,9,0.8888888888888888,0.019650655021834062
0,5,1,1,19,13,0.7692307692307693,0.028384279475982533
0,5,1,1,21,7,0.8571428571428571,0.015283842794759825
0,5,1,1,22,6,0.6666666666666666,0.013100436681222707
0,5,1,1,23,3,0.3333333333333333,0.006550218340611353
0,5,1,1,26,2,1.0,0.004366812227074236
0,5,1,1,30,7,0.42857142857142855,0.015283842794759825
0,5,1,1,35,3,0.3333333333333333,0.006550218340611353
0,5,1,1,39,11,0.7272727272727273,0.024017467248908297
0,5,1,1,43,8,0.75,0.017467248908296942
0,5,1,1,44,11,0.7272727272727273,0.024017467248908297
0,5,1,1,45,5,0.8,0.010917030567685589
0,5,1,1,51,2,1.0,0.004366812227074236
0,5,1,1,54,3,0.6666666666666666,0.006550218340611353
0,5,1,1,56,3,0.6666666666666666,0.006550218340611353
0,5,1,1,57,7,0.5714285714285714,0.015283842794759825
0,5,1,1,59,9,0.5555555555555556,0.019650655021834062
0,5,1,1,62,1,1.0,0.002183406113537118
0,5,1,1,65,5,0.4,0.010917030567685589
0,5,1,1,67,1,0.0,0.002183406113537118
0,5,1,1,69,22,0.5454545454545454,0.048034934497816595
0,5,1,1,70,12,0.5,0.026200873362445413
0,5,1,1,72,27,0.6296296296296297,0.05895196506550218
0,5,1,1,74,7,0.7142857142857143,0.015283842794759825
0,5,1,1,78,2,0.5,0.004366812227074236
0,5,1,1,88,12,0.5833333333333334,0.026200873362445413
0,5,1,1,90,6,0.5,0.013100436681222707
0,5,1,1,94,3,0.6666666666666666,0.006550218340611353
0,5,1,1,96,66,0.5909090909090909,0.14410480349344978
0,5,1,1,97,1,1.0,0.002183406113537118
0,5,1,1,107,7,0.7142857142857143,0.015283842794759825
0,5,1,1,111,13,0.6153846153846154,0.028384279475982533
0,5,1,1,112,1,1.0,0.002183406113537118
0,5,1,1,115,8,0.25,0.017467248908296942
0,5,1,1,122,6,0.5,0.013100436681222707
0,5,1,1,128,48,0.5833333333333334,0.10480349344978165
0,5,1,1,129,21,0.47619047619047616,0.04585152838427948
0,5,1,1,131,6,0.5,0.013100436681222707
0,5,1,1,133,14,0.35714285714285715,0.03056768558951965
0,5,1,1,135,3,0.6666666666666666,0.006550218340611353
0,5,1,1,136,24,0.5833333333333334,0.05240174672489083
0,5,1,1,137,2,1.0,0.004366812227074236
0,5,1,1,139,2,0.0,0.004366812227074236
0,5,1,1,157,13,0.46153846153846156,0.028384279475982533
0,5,1,1,158,8,0.875,0.017467248908296942
0,5,1,2,21,1,1.0,1.0
0,5,1,3,72,1,1.0,0.5
0,5,1,3,111,1,0.0,0.5
0,5,2,0,137,2,0.0,1.0
0,5,2,1,3,7,0.2857142857142857,0.022435897435897436
0,5,2,1,14,14,0.6428571428571429,0.04487179487179487
0,5,2,1,19,18,0.3888888888888889,0.057692307692307696
0,5,2,1,22,2,1.0,0.00641025641025641
0,5,2,1,23,5,0.6,0.016025641025641024
0,5,2,1,26,1,0.0,0.003205128205128205
0,5,2,1,30,2,1.0,0.00641025641025641
0,5,2,1,35,2,0.5,0.00641025641025641
0,5,2,1,39,1,0.0,0.003205128205128205
0,5,2,1,43,7,0.42857142857142855,0.022435897435897436
0,5,2,1,44,3,0.3333333333333333,0.009615384615384616
0,5,2,1,45,2,1.0,0.00641025641025641
0,5,2,1,54,2,0.5,0.00641025641025641
0,5,2,1,59,7,0.14285714285714285,0.022435897435897436
0,5,2,1,65,1,0.0,0.003205128205128205
0,5,2,1,69,19,0.47368421052631576,0.060897435897435896
0,5,2,1,70,10,0.6,0.03205128205128205
0,5,2,1,72,12,0.5833333333333334,0.038461538461538464
0,5,2,1,74,8,0.5,0.02564102564102564
0,5,2,1,88,2,0.5,0.00641025641025641
0,5,2,1,90,2,1.0,0.00641025641025641
0,5,2,1,96,39,0.5897435897435898,0.125
0,5,2,1,97,10,0.4,0.03205128205128205
0,5,2,1,107,9,0.6666666666666666,0.028846153846153848
0,5,2,1,111,1,0.0,0.003205128205128205
0,5,2,1,115,14,0.42857142857142855,0.04487179487179487
0,5,2,1,122,2,0.5,0.00641025641025641
0,5,2,1,128,20,0.5,0.0641025641025641
0,5,2,1,129,8,0.625,0.02564102564102564
0,5,2,1,131,8,0.5,0.02564102564102564
0,5,2,1,133,26,0.5384615384615384,0.08333333333333333
0,5,2,1,135,1,1.0,0.003205128205128205
0,5,2,1,136,29,0.41379310344827586,0.09294871794871795
0,5,2,1,137,1,1.0,0.003205128205128205
0,5,2,1,157,10,0.7,0.03205128205128205
0,5,2,1,158,7,0.0,0.022435897435897436
0,5,2,3,128,1,1.0,0.3333333333333333
0,5,2,3,136,2,0.5,0.6666666666666666
0,5,3,0,74,1,0.0,1.0
0,5,3,1,49,1,1.0,0.25
0,5,3,1,72,1,1.0,0.25
0,5,3,1,96,1,0.0,0.25
0,5,3,1,133,1,1.0,0.25
0,5,3,3,14,1,0.0,0.07142857142857142
0,5,3,3,21,1,0.0,0.07142857142857142
0,5,3,3,49,1,0.0,0.07142857142857142
0,5,3,3,57,5,1.0,0.35714285714285715
0,5,3,3,111,1,1.0,0.07142857142857142
0,5,3,3,115,1,0.0,0.07142857142857142
0,5,3,3,136,2,1.0,0.14285714285714285
0,5,3,3,139,2,1.0,0.14285714285714285
0,5,4,1,19,7,0.7142857142857143,0.1590909090909091
0,5,4,1,35,2,1.0,0.045454545454545456
0,5,4,1,39,1,0.0,0.022727272727272728
0,5,4,1,54,1,1.0,0.022727272727272728
0,5,4,1,72,9,0.5555555555555556,0.20454545454545456
0,5,4,1,88,1,1.0,0.022727272727272728
0,5,4,1,96,19,0.5789473684210527,0.4318181818181818
0,5,4,1,97,2,0.5,0.045454545454545456
0,5,4,1,122,1,1.0,0.022727272727272728
0,5,4,1,157,1,0.0,0.022727272727272728
0,5,5,0,23,1,0.0,1.0
0,5,5,1,3,8,0.375,0.13333333333333333
0,5,5,1,14,4,0.75,0.06666666666666667
0,5,5,1,23,1,0.0,0.016666666666666666
0,5,5,1,39,1,1.0,0.016666666666666666
0,5,5,1,44,6,0.6666666666666666,0.1
0,5,5,1,54,1,0.0,0.016666666666666666
0,5,5,1,59,1,1.0,0.016666666666666666
0,5,5,1,69,1,1.0,0.016666666666666666
0,5,5,1,70,1,0.0,0.016666666666666666
0,5,5,1,72,3,0.6666666666666666,0.05
0,5,5,1,96,2,1.0,0.03333333333333333
0,5,5,1,111,3,1.0,0.05
0,5,5,1,115,1,1.0,0.016666666666666666
0,5,5,1,128,7,0.42857142857142855,0.11666666666666667
0,5,5,1,131,2,0.5,0.03333333333333333
0,5,5,1,133,8,1.0,0.13333333333333333
0,5,5,1,136,6,0.5,0.1
0,5,5,1,157,1,0.0,0.016666666666666666
0,5,5,1,158,3,0.6666666666666666,0.05
0,5,5,3,14,2,1.0,1.0
0,5,6,0,23,1,0.0,0.5
0,5,6,0,88,1,0.0,0.5
0,5,6,1,19,11,0.36363636363636365,0.10091743119266056
0,5,6,1,43,22,0.36363636363636365,0.2018348623853211
0,5,6,1,44,3,0.3333333333333333,0.027522935779816515
0,5,6,1,54,3,0.6666666666666666,0.027522935779816515
0,5,6,1,67,1,0.0,0.009174311926605505
0,5,6,1,70,16,0.25,0.14678899082568808
0,5,6,1,72,9,0.5555555555555556,0.08256880733944955
0,5,6,1,74,6,0.5,0.05504587155963303
0,5,6,1,96,9,0.7777777777777778,0.08256880733944955
0,5,6,1,97,8,0.625,0.07339449541284404
0,5,6,1,129,1,0.0,0.009174311926605505
0,5,6,1,135,8,0.625,0.07339449541284404
0,5,6,1,136,3,0.3333333333333333,0.027522935779816515
0,5,6,1,157,8,0.5,0.07339449541284404
0,5,6,1,158,1,0.0,0.009174311926605505
0,5,6,3,3,6,0.3333333333333333,0.1111111111111111
0,5,6,3,14,12,0.75,0.2222222222222222
0,5,6,3,26,4,0.5,0.07407407407407407
0,5,6,3,59,1,1.0,0.018518518518518517
0,5,6,3,65,1,1.0,0.018518518518518517
0,5,6,3,72,7,0.2857142857142857,0.12962962962962962
0,5,6,3,107,1,0.0,0.018518518518518517
0,5,6,3,133,18,0.8333333333333334,0.3333333333333333
0,5,6,3,136,3,0.3333333333333333,0.05555555555555555
0,5,6,3,158,1,0.0,0.018518518518518517
0,5,7,0,157,1,0.0,1.0
0,5,7,1,19,1,0.0,0.03571428571428571
0,5,7,1,21,1,0.0,0.03571428571428571
0,5,7,1,22,1,0.0,0.03571428571428571
0,5,7,1,30,2,0.5,0.07142857142857142
0,5,7,1,70,2,0.5,0.07142857142857142
0,5,7,1,72,5,0.2,0.17857142857142858
0,5,7,1,74,2,0.0,0.07142857142857142
0,5,7,1,96,4,0.5,0.14285714285714285
0,5,7,1,97,1,1.0,0.03571428571428571
0,5,7,1,122,2,1.0,0.07142857142857142
0,5,7,1,128,2,1.0,0.07142857142857142
0,5,7,1,129,1,0.0,0.03571428571428571
0,5,7,1,136,3,0.6666666666666666,0.10714285714285714
0,5,7,1,158,1,1.0,0.03571428571428571
0,5,7,2,43,1,1.0,0.5
0,5,7,2,96,1,0.0,0.5
0,5,7,3,43,1,1.0,0.14285714285714285
0,5,7,3,65,1,0.0,0.14285714285714285
0,5,7,3,69,1,1.0,0.14285714285714285
0,5,7,3,107,1,0.0,0.14285714285714285
0,5,7,3,133,3,0.6666666666666666,0.42857142857142855
0,5,8,1,78,2,0.5,0.6666666666666666
0,5,8,1,96,1,1.0,0.3333333333333333
0,5,8,2,21,1,0.0,0.25
0,5,8,2,78,2,0.0,0.5
0,5,8,2,139,1,1.0,0.25
0,5,8,3,78,1,1.0,1.0
0,5,9,2,139,1,0.0,1.0
0,5,10,0,74,1,0.0,0.3333333333333333
0,5,10,0,96,1,0.0,0.3333333333333333
0,5,10,0,137,1,0.0,0.3333333333333333
0,5,10,1,115,1,1.0,0.5
0,5,10,1,155,1,0.0,0.5
0,5,10,2,19,11,0.5454545454545454,0.040145985401459854
0,5,10,2,21,5,0.6,0.01824817518248175
0,5,10,2,22,5,1.0,0.01824817518248175
0,5,10,2,26,2,0.5,0.0072992700729927005
0,5,10,2,30,5,0.4,0.01824817518248175
0,5,10,2,39,1,1.0,0.0036496350364963502
0,5,10,2,43,5,0.4,0.01824817518248175
0,5,10,2,44,2,0.5,0.0072992700729927005
0,5,10,2,45,7,0.7142857142857143,0.025547445255474453
0,5,10,2,49,11,0.5454545454545454,0.040145985401459854
0,5,10,2,51,12,0.75,0.043795620437956206
0,5,10,2,54,3,0.3333333333333333,0.010948905109489052
0,5,10,2,56,3,0.3333333333333333,0.010948905109489052
0,5,10,2,57,2,1.0,0.0072992700729927005
0,5,10,2,59,1,0.0,0.0036496350364963502
0,5,10,2,62,4,0.75,0.014598540145985401
0,5,10,2,65,2,0.0,0.0072992700729927005
0,5,10,2,66,2,0.5,0.0072992700729927005
0,5,10,2,67,1,1.0,0.0036496350364963502
0,5,10,2,69,4,0.25,0.014598540145985401
0,5,10,2,70,3,0.0,0.010948905109489052
0,5,10,2,72,9,0.2222222222222222,0.032846715328467155
0,5,10,2,74,11,0.5454545454545454,0.040145985401459854
0,5,10,2,78,7,0.2857142857142857,0.025547445255474453
0,5,10,2,88,1,0.0,0.0036496350364963502
0,5,10,2,90,8,0.0,0.029197080291970802
0,5,10,2,94,6,0.6666666666666666,0.021897810218978103
0,5,10,2,96,19,0.5263157894736842,0.06934306569343066
0,5,10,2,97,2,0.5,0.0072992700729927005
0,5,10,2,107,6,0.16666666666666666,0.021897810218978103
0,5,10,2,111,14,0.35714285714285715,0.051094890510948905
0,5,10,2,115,7,0.14285714285714285,0.025547445255474453
0,5,10,2,122,9,0.2222222222222222,0.032846715328467155
0,5,10,2,128,16,0.5,0.058394160583941604
0,5,10,2,129,2,1.0,0.0072992700729927005
0,5,10,2,131,2,1.0,0.0072992700729927005
0,5,10,2,133,22,0.5454545454545454,0.08029197080291971
0,5,10,2,136,22,0.6363636363636364,0.08029197080291971
0,5,10,2,137,2,0.5,0.0072992700729927005
0,5,10,2,139,2,0.0,0.0072992700729927005
0,5,10,2,155,4,0.75,0.014598540145985401
0,5,10,2,157,6,0.5,0.021897810218978103
0,5,10,2,158,6,0.16666666666666666,0.021897810218978103
0,5,10,3,3,2,0.5,0.07692307692307693
0,5,10,3,14,1,1.0,0.038461538461538464
0,5,10,3,43,1,1.0,0.038461538461538464
0,5,10,3,49,1,0.0,0.038461538461538464
0,5,10,3,66,2,0.5,0.07692307692307693
0,5,10,3,69,1,0.0,0.038461538461538464
0,5,10,3,70,1,1.0,0.038461538461538464
0,5,10,3,72,2,0.5,0.07692307692307693
0,5,10,3,74,1,0.0,0.038461538461538464
0,5,10,3,78,3,0.0,0.11538461538461539
0,5,10,3,90,1,1.0,0.038461538461538464
0,5,10,3,94,1,0.0,0.038461538461538464
0,5,10,3,115,1,0.0,0.038461538461538464
0,5,10,3,128,4,0.0,0.15384615384615385
0,5,10,3,131,1,1.0,0.038461538461538464
0,5,10,3,133,2,0.5,0.07692307692307693
0,5,10,3,139,1,0.0,0.038461538461538464
0,5,10,4,56,1,0.0,0.5
0,5,10,4,155,1,1.0,0.5
0,5,10,5,51,1,1.0,0.08333333333333333
0,5,10,5,56,4,0.75,0.3333333333333333
0,5,10,5,66,1,1.0,0.08333333333333333
0,5,10,5,78,5,0.2,0.4166666666666667
0,5,10,5,155,1,1.0,0.08333333333333333
0,5,11,0,65,1,0.0,1.0
0,5,11,1,72,1,0.0,0.3333333333333333
0,5,11,1,74,1,0.0,0.3333333333333333
0,5,11,1,137,1,0.0,0.3333333333333333
0,5,11,2,19,8,0.5,0.0761904761904762
0,5,11,2,21,1,1.0,0.009523809523809525
0,5,11,2,33,1,1.0,0.009523809523809525
0,5,11,2,35,2,0.0,0.01904761904761905
0,5,11,2,43,4,0.75,0.0380952380952381
0,5,11,2,45,1,0.0,0.009523809523809525
0,5,11,2,54,2,0.5,0.01904761904761905
0,5,11,2,57,1,1.0,0.009523809523809525
0,5,11,2,62,4,0.75,0.0380952380952381
0,5,11,2,67,2,0.5,0.01904761904761905
0,5,11,2,70,2,0.0,0.01904761904761905
0,5,11,2,72,8,0.375,0.0761904761904762
0,5,11,2,74,7,0.7142857142857143,0.06666666666666667
0,5,11,2,88,8,0.5,0.0761904761904762
0,5,11,2,94,1,0.0,0.009523809523809525
0,5,11,2,96,22,0.45454545454545453,0.20952380952380953
0,5,11,2,97,8,0.5,0.0761904761904762
0,5,11,2,111,2,0.5,0.01904761904761905
0,5,11,2,122,8,0.25,0.0761904761904762
0,5,11,2,129,7,0.42857142857142855,0.06666666666666667
0,5,11,2,135,1,1.0,0.009523809523809525
0,5,11,2,157,5,0.4,0.047619047619047616
0,5,11,3,19,2,0.5,0.08333333333333333
0,5,11,3,22,1,0.0,0.041666666666666664
0,5,11,3,30,1,0.0,0.041666666666666664
0,5,11,3,39,1,0.0,0.041666666666666664
0,5,11,3,43,5,0.4,0.20833333333333334
0,5,11,3,70,1,0.0,0.041666666666666664
0,5,11,3,72,1,1.0,0.041666666666666664
0,5,11,3,96,4,0.5,0.16666666666666666
0,5,11,3,111,1,0.0,0.041666666666666664
0,5,11,3,128,1,0.0,0.041666666666666664
0,5,11,3,133,3,0.0,0.125
0,5,11,3,136,1,1.0,0.041666666666666664
0,5,11,3,158,2,0.5,0.08333333333333333
0,5,11,4,137,1,0.0,1.0
0,5,11,5,137,1,1.0,1.0
0,5,12,2,49,9,0.4444444444444444,0.140625
0,5,12,2,51,7,0.7142857142857143,0.109375
0,5,12,2,56,6,0.5,0.09375
0,5,12,2,66,28,0.6071428571428571,0.4375
0,5,12,2,78,6,0.3333333333333333,0.09375
0,5,12,2,139,7,0.2857142857142857,0.109375
0,5,12,2,155,1,1.0,0.015625
0,5,12,3,78,2,1.0,0.6666666666666666
0,5,12,3,139,1,0.0,0.3333333333333333
0,5,12,4,66,2,1.0,1.0
0,5,12,5,49,1,1.0,0.125
0,5,12,5,51,2,1.0,0.25
0,5,12,5,66,4,0.75,0.5
0,5,12,5,78,1,0.0,0.125
0,5,13,0,7,1,0.0,0.5
0,5,13,0,96,1,0.0,0.5
0,5,13,1,19,1,0.0,0.017857142857142856
0,5,13,1,22,1,1.0,0.017857142857142856
0,5,13,1,39,4,0.5,0.07142857142857142
0,5,13,1,43,1,0.0,0.017857142857142856
0,5,13,1,45,2,0.5,0.03571428571428571
0,5,13,1,62,1,1.0,0.017857142857142856
0,5,13,1,65,2,0.5,0.03571428571428571
0,5,13,1,69,1,0.0,0.017857142857142856
0,5,13,1,72,3,0.3333333333333333,0.05357142857142857
0,5,13,1,74,3,0.3333333333333333,0.05357142857142857
0,5,13,1,88,1,0.0,0.017857142857142856
0,5,13,1,96,14,0.5,0.25
0,5,13,1,97,8,0.125,0.14285714285714285
0,5,13,1,115,3,0.0,0.05357142857142857
0,5,13,1,122,3,0.3333333333333333,0.05357142857142857
0,5,13,1,129,4,0.75,0.07142857142857142
0,5,13,1,136,2,0.0,0.03571428571428571
0,5,13,1,137,1,0.0,0.017857142857142856
0,5,13,1,157,1,0.0,0.017857142857142856
0,5,13,2,157,1,0.0,1.0
0,5,13,3,19,3,0.3333333333333333,0.039473684210526314
0,5,13,3,22,3,0.3333333333333333,0.039473684210526314
0,5,13,3,30,3,0.6666666666666666,0.039473684210526314
0,5,13,3,39,2,0.5,0.02631578947368421
0,5,13,3,43,10,0.3,0.13157894736842105
0,5,13,3,44,3,0.3333333333333333,0.039473684210526314
0,5,13,3,45,1,0.0,0.013157894736842105
0,5,13,3,54,1,0.0,0.013157894736842105
0,5,13,3,62,4,0.5,0.05263157894736842
0,5,13,3,70,1,1.0,0.013157894736842105
0,5,13,3,72,3,0.3333333333333333,0.039473684210526314
0,5,13,3,96,6,0.5,0.07894736842105263
0,5,13,3,107,2,0.0,0.02631578947368421
0,5,13,3,122,1,1.0,0.013157894736842105
0,5,13,3,128,3,0.3333333333333333,0.039473684210526314
0,5,13,3,129,5,0.2,0.06578947368421052
0,5,13,3,131,7,0.5714285714285714,0.09210526315789473
0,5,13,3,133,10,0.4,0.13157894736842105
0,5,13,3,136,7,0.14285714285714285,0.09210526315789473
0,5,13,3,158,1,1.0,0.013157894736842105
0,5,14,1,96,1,0.0,1.0
15,1,1,1,3,10,0.5,0.2564102564102564
15,1,1,1,4,1,0.0,0.02564102564102564
15,1,1,1,10,1,0.0,0.02564102564102564
15,1,1,1,54,2,0.5,0.05128205128205128
15,1,1,1,70,2,0.5,0.05128205128205128
15,1,1,1,86,1,0.0,0.02564102564102564
15,1,1,1,96,1,1.0,0.02564102564102564
15,1,1,1,111,11,0.6363636363636364,0.28205128205128205
15,1,1,1,112,1,1.0,0.02564102564102564
15,1,1,1,119,1,0.0,0.02564102564102564
15,1,1,1,136,6,0.6666666666666666,0.15384615384615385
15,1,1,1,157,2,0.5,0.05128205128205128
15,1,2,1,13,2,1.0,0.09523809523809523
15,1,2,1,70,1,0.0,0.047619047619047616
15,1,2,1,72,1,1.0,0.047619047619047616
15,1,2,1,81,1,0.0,0.047619047619047616
15,1,2,1,111,8,0.75,0.38095238095238093
15,1,2,1,122,3,0.3333333333333333,0.14285714285714285
15,1,2,1,129,1,1.0,0.047619047619047616
15,1,2,1,136,3,0.6666666666666666,0.14285714285714285
15,1,2,1,157,1,0.0,0.047619047619047616
15,1,5,1,33,1,0.0,0.043478260869565216
15,1,5,1,62,2,0.0,0.08695652173913043
15,1,5,1,72,1,1.0,0.043478260869565216
15,1,5,1,81,1,0.0,0.043478260869565216
15,1,5,1,86,2,0.0,0.08695652173913043
15,1,5,1,103,1,1.0,0.043478260869565216
15,1,5,1,111,7,0.5714285714285714,0.30434782608695654
15,1,5,1,112,1,1.0,0.043478260869565216
15,1,5,1,136,4,0.5,0.17391304347826086
15,1,5,1,144,1,1.0,0.043478260869565216
15,1,5,1,149,1,1.0,0.043478260869565216
15,1,5,1,157,1,1.0,0.043478260869565216
15,1,6,1,3,2,0.5,0.14285714285714285
15,1,6,1,57,1,0.0,0.07142857142857142
15,1,6,1,71,1,1.0,0.07142857142857142
15,1,6,1,108,1,0.0,0.07142857142857142
15,1,6,1,111,1,1.0,0.07142857142857142
15,1,6,1,112,2,0.0,0.14285714285714285
15,1,6,1,118,1,0.0,0.07142857142857142
15,1,6,1,119,1,1.0,0.07142857142857142
15,1,6,1,136,2,0.5,0.14285714285714285
15,1,6,1,138,1,1.0,0.07142857142857142
15,1,6,1,157,1,0.0,0.07142857142857142
15,1,6,3,55,1,0.0,0.5
15,1,6,3,140,1,1.0,0.5
15,1,7,1,54,1,1.0,1.0
15,1,9,2,82,1,0.0,1.0
15,1,10,2,3,2,0.0,0.5
15,1,10,2,148,1,0.0,0.25
15,1,10,2,160,1,1.0,0.25
15,1,11,2,103,1,0.0,1.0
15,1,13,1,21,2,0.0,0.25
15,1,13,1,70,1,0.0,0.125
15,1,13,1,86,2,0.5,0.25
15,1,13,1,126,1,0.0,0.125
15,1,13,1,136,2,0.0,0.25
15,1,13,2,5,1,0.0,1.0
15,1,13,3,64,3,0.3333333333333333,0.3333333333333333
15,1,13,3,86,2,0.0,0.2222222222222222
15,1,13,3,126,1,0.0,0.1111111111111111
15,1,13,3,157,1,1.0,0.1111111111111111
15,1,13,3,161,1,0.0,0.1111111111111111
15,1,13,3,163,1,0.0,0.1111111111111111
15,2,1,0,6,1,0.0,0.2
15,2,1,0,24,1,0.0,0.2
15,2,1,0,96,1,0.0,0.2
15,2,1,0,150,1,0.0,0.2
15,2,1,0,153,1,0.0,0.2
15,2,1,1,0,3,0.6666666666666666,0.004048582995951417
15,2,1,1,1,1,0.0,0.001349527665317139
15,2,1,1,3,4,0.5,0.005398110661268556
15,2,1,1,5,2,1.0,0.002699055330634278
15,2,1,1,6,8,0.875,0.010796221322537112
15,2,1,1,8,1,1.0,0.001349527665317139
15,2,1,1,10,1,1.0,0.001349527665317139
15,2,1,1,11,3,0.0,0.004048582995951417
15,2,1,1,12,16,0.5625,0.021592442645074223
15,2,1,1,13,10,0.4,0.01349527665317139
15,2,1,1,15,4,0.0,0.005398110661268556
15,2,1,1,20,2,0.5,0.002699055330634278
15,2,1,1,21,6,0.5,0.008097165991902834
15,2,1,1,23,2,1.0,0.002699055330634278
15,2,1,1,29,2,0.0,0.002699055330634278
15,2,1,1,31,1,1.0,0.001349527665317139
15,2,1,1,32,1,0.0,0.001349527665317139
15,2,1,1,33,3,0.6666666666666666,0.004048582995951417
15,2,1,1,34,2,0.5,0.002699055330634278
15,2,1,1,35,2,0.5,0.002699055330634278
15,2,1,1,37,4,0.5,0.005398110661268556
15,2,1,1,38,2,0.5,0.002699055330634278
15,2,1,1,40,3,0.6666666666666666,0.004048582995951417
15,2,1,1,41,8,0.75,0.010796221322537112
15,2,1,1,47,11,0.36363636363636365,0.014844804318488529
15,2,1,1,48,1,1.0,0.001349527665317139
15,2,1,1,50,7,0.5714285714285714,0.009446693657219974
15,2,1,1,54,4,0.25,0.005398110661268556
15,2,1,1,55,6,0.16666666666666666,0.008097165991902834
15,2,1,1,62,2,0.0,0.002699055330634278
15,2,1,1,63,1,0.0,0.001349527665317139
15,2,1,1,64,5,0.6,0.006747638326585695
15,2,1,1,69,8,0.25,0.010796221322537112
15,2,1,1,70,30,0.5666666666666667,0.04048582995951417
15,2,1,1,71,1,0.0,0.001349527665317139
15,2,1,1,72,17,0.5882352941176471,0.022941970310391364
15,2,1,1,73,7,0.5714285714285714,0.009446693657219974
15,2,1,1,75,5,0.2,0.006747638326585695
15,2,1,1,76,1,0.0,0.001349527665317139
15,2,1,1,77,1,0.0,0.001349527665317139
15,2,1,1,79,5,0.2,0.006747638326585695
15,2,1,1,80,5,1.0,0.006747638326585695
15,2,1,1,81,1,0.0,0.001349527665317139
15,2,1,1,83,2,0.0,0.002699055330634278
15,2,1,1,84,1,1.0,0.001349527665317139
15,2,1,1,86,9,0.6666666666666666,0.012145748987854251
15,2,1,1,89,10,0.4,0.01349527665317139
15,2,1,1,90,3,0.6666666666666666,0.004048582995951417
15,2,1,1,91,3,0.3333333333333333,0.004048582995951417
15,2,1,1,92,1,1.0,0.001349527665317139
15,2,1,1,95,2,1.0,0.002699055330634278
