phase,A1_actionId,C_actionId,n_context,B1_playerId,A1_spinId,C_spinId,EV,count,train_winrate,usage_rate
late,6,6,103,96,3,3,0.5596885372420707,36,0.3888888888888889,0.34951456310679613
late,6,12,103,96,3,2,0.4852140882843378,1,1.0,0.009708737864077669
late,6,13,103,96,3,3,0.28952324775927035,18,0.3333333333333333,0.17475728155339806
late,7,2,5,96,1,1,0.6769353994104125,1,0.0,0.2
late,7,6,5,96,1,3,0.6856189391531635,1,1.0,0.2
late,7,13,5,96,1,3,0.4725235496170418,3,0.6666666666666666,0.6
late,8,2,5,96,3,0,0.01671301639184656,1,0.0,0.2
late,8,2,5,96,3,1,0.6035777206240336,2,0.5,0.4
late,8,5,5,96,3,1,0.5847590921444403,2,1.0,0.4
late,9,2,2,96,3,1,0.6321588466612221,1,0.0,0.5
late,9,10,2,96,3,3,0.5508636600404435,1,1.0,0.5
late,10,1,82,96,2,1,0.6711227782017802,13,0.6153846153846154,0.15853658536585366
late,10,2,82,96,2,1,0.6414794075928388,20,0.65,0.24390243902439024
late,10,3,82,96,2,3,0.6907868751057789,2,0.5,0.024390243902439025
late,10,5,82,96,2,1,0.6386379280064357,4,0.25,0.04878048780487805
late,10,6,82,96,2,3,0.6526555286490626,9,0.7777777777777778,0.10975609756097561
late,10,8,82,96,2,3,0.5343548002789773,1,1.0,0.012195121951219513
late,10,10,82,96,2,2,0.5942404124783575,3,0.6666666666666666,0.036585365853658534
late,10,10,82,96,2,5,0.6419959496847514,1,1.0,0.012195121951219513
late,10,12,82,96,2,2,0.5969382879231736,2,0.5,0.024390243902439025
late,10,13,82,96,2,0,0.016961017970438606,4,0.0,0.04878048780487805
late,10,13,82,96,2,3,0.44439096346878737,22,0.5,0.2682926829268293
late,10,14,82,96,2,0,0.016961017970438606,1,0.0,0.012195121951219513
late,10,1,14,96,3,1,0.6695969415780967,1,1.0,0.07142857142857142
late,10,2,14,96,3,1,0.6417300964099717,5,1.0,0.35714285714285715
late,10,6,14,96,3,3,0.6438168144288684,2,0.0,0.14285714285714285
late,10,12,14,96,3,2,0.5763193881798668,1,1.0,0.07142857142857142
late,10,12,14,96,3,3,0.5788095500566458,1,1.0,0.07142857142857142
late,10,13,14,96,3,3,0.3502794315547733,4,0.5,0.2857142857142857
late,10,1,3,96,5,1,0.6976467466002703,1,0.0,0.3333333333333333
late,10,3,3,96,5,3,0.7405350664058763,1,1.0,0.3333333333333333
late,10,12,3,96,5,2,0.6810698427205447,1,1.0,0.3333333333333333
late,11,1,70,96,2,1,0.7174461734259553,26,0.8076923076923077,0.37142857142857144
late,11,2,70,96,2,1,0.6870639745019163,9,0.6666666666666666,0.12857142857142856
late,11,4,70,96,2,1,0.7041854817114986,1,1.0,0.014285714285714285
late,11,5,70,96,2,1,0.6881134217982282,3,1.0,0.04285714285714286
late,11,6,70,96,2,3,0.698951972222564,7,0.8571428571428571,0.1
late,11,10,70,96,2,2,0.6302272912295148,4,0.75,0.05714285714285714
late,11,11,70,96,2,2,0.6353638630530434,6,1.0,0.08571428571428572
late,11,11,70,96,2,3,0.6062537825968607,1,1.0,0.014285714285714285
late,11,13,70,96,2,0,0.015445371768348126,2,0.0,0.02857142857142857
late,11,13,70,96,2,3,0.4344015182593102,11,0.5454545454545454,0.15714285714285714
late,11,1,24,96,3,1,0.7262968817833931,9,0.7777777777777778,0.375
late,11,2,24,96,3,1,0.6966764048442174,1,1.0,0.041666666666666664
late,11,5,24,96,3,1,0.6886182498734859,1,1.0,0.041666666666666664
late,11,6,24,96,3,3,0.699327230303615,4,0.75,0.16666666666666666
late,11,10,24,96,3,2,0.619303991009973,2,1.0,0.08333333333333333
late,11,11,24,96,3,3,0.5951771416746962,1,1.0,0.041666666666666664
late,11,13,24,96,3,3,0.3359835262774471,6,0.6666666666666666,0.25
late,12,1,67,96,2,1,0.5687807330194841,11,0.2727272727272727,0.16417910447761194
late,12,2,67,96,2,0,0.015520358325165448,1,0.0,0.014925373134328358
late,12,2,67,96,2,1,0.543629014582357,4,0.5,0.05970149253731343
late,12,2,67,96,2,4,0.5734671437859481,1,0.0,0.014925373134328358
late,12,3,67,96,2,3,0.5844161521145621,2,0.5,0.029850746268656716
late,12,5,67,96,2,1,0.5477306263685153,12,0.5,0.1791044776119403
late,12,6,67,96,2,3,0.5697720852985257,1,0.0,0.014925373134328358
late,12,12,67,96,2,2,0.5204627490954533,29,0.41379310344827586,0.43283582089552236
late,12,12,67,96,2,3,0.5241723306690099,1,1.0,0.014925373134328358
late,12,13,67,96,2,3,0.38805234227298,4,0.25,0.05970149253731343
late,12,14,67,96,2,3,0.3285155216148027,1,1.0,0.014925373134328358
late,12,1,19,96,3,1,0.5465896101191025,3,1.0,0.15789473684210525
late,12,2,19,96,3,1,0.5222266538851565,4,0.25,0.21052631578947367
late,12,12,19,96,3,2,0.475324247439339,1,1.0,0.05263157894736842
late,12,12,19,96,3,3,0.4792516393343339,2,0.0,0.10526315789473684
late,12,13,19,96,3,3,0.2579517237227665,4,0.25,0.21052631578947367
late,12,14,19,96,3,3,0.223011243189088,5,0.2,0.2631578947368421
late,12,5,3,96,5,1,0.488143770329208,2,0.5,0.6666666666666666
late,12,12,3,96,5,2,0.5061461271987859,1,1.0,0.3333333333333333
late,13,1,187,96,3,1,0.5356580847298519,22,0.5,0.11764705882352941
late,13,2,187,96,3,0,0.015966683677172515,4,0.0,0.0213903743315508
late,13,2,187,96,3,1,0.5110480326519212,49,0.5714285714285714,0.2620320855614973
late,13,3,187,96,3,3,0.5686640947359428,1,1.0,0.0053475935828877
late,13,5,187,96,3,1,0.5027828691551366,19,0.5263157894736842,0.10160427807486631
late,13,6,187,96,3,0,0.01589027090835229,2,0.0,0.0106951871657754
late,13,6,187,96,3,3,0.5247718879343379,23,0.7391304347826086,0.12299465240641712
late,13,10,187,96,3,3,0.44023244459312966,1,0.0,0.0053475935828877
late,13,12,187,96,3,2,0.4603316435864533,6,0.5,0.03208556149732621
late,13,13,187,96,3,0,0.015500611210379935,6,0.0,0.03208556149732621
late,13,13,187,96,3,3,0.27344191748651137,49,0.22448979591836735,0.2620320855614973
late,13,14,187,96,3,0,0.015500611210379935,1,0.0,0.0053475935828877
late,13,14,187,96,3,1,0.21048141805776058,3,0.3333333333333333,0.016042780748663103
late,13,14,187,96,3,3,0.24393594837473184,1,0.0,0.0053475935828877
late,14,2,22,96,1,1,0.4976829731849782,3,0.3333333333333333,0.13636363636363635
late,14,12,22,96,1,2,0.45121461074689895,4,0.25,0.18181818181818182
late,14,13,22,96,1,3,0.29880041323806056,1,0.0,0.045454545454545456
late,14,14,22,96,1,1,0.22494130202271415,9,0.2222222222222222,0.4090909090909091
late,14,14,22,96,1,3,0.2564412773975661,5,0.0,0.22727272727272727
late,14,2,6,96,3,1,0.4959543592201771,2,0.5,0.3333333333333333
late,14,14,6,96,3,0,0.015586489936184668,1,0.0,0.16666666666666666
late,14,14,6,96,3,3,0.21799904503545323,3,0.0,0.5
late,1,1,21,97,1,1,0.5878267762176416,8,0.625,0.38095238095238093
late,1,2,21,97,1,0,0.012044748512035044,1,0.0,0.047619047619047616
late,1,2,21,97,1,1,0.5638568339098985,8,0.5,0.38095238095238093
late,1,13,21,97,1,3,0.32058753158282066,4,0.25,0.19047619047619047
late,2,1,12,97,1,1,0.5512798464715439,5,0.6,0.4166666666666667
late,2,2,12,97,1,0,0.012294933633427445,2,0.0,0.16666666666666666
late,2,2,12,97,1,1,0.524124577590377,2,0.0,0.16666666666666666
late,2,13,12,97,1,3,0.28296363525624196,3,0.3333333333333333,0.25
late,4,1,4,97,1,1,0.7024197054249914,2,0.5,0.5
late,4,2,4,97,1,1,0.6709302724267789,1,1.0,0.25
late,4,6,4,97,1,3,0.6711449533526814,1,1.0,0.25
late,6,1,3,97,3,1,0.572508598744745,1,1.0,0.3333333333333333
late,6,6,3,97,3,3,0.5350129433136347,1,0.0,0.3333333333333333
late,6,13,3,97,3,3,0.26267019717237317,1,1.0,0.3333333333333333
late,10,2,1,97,2,0,0.015748652137107584,1,0.0,1.0
late,10,14,1,97,3,1,0.27818423731136266,1,0.0,1.0
late,11,1,6,97,2,1,0.6923599289290548,1,0.0,0.16666666666666666
late,11,2,6,97,2,1,0.6605814146700144,1,1.0,0.16666666666666666
late,11,10,6,97,2,3,0.5788569274823864,1,1.0,0.16666666666666666
late,11,13,6,97,2,3,0.42147703835844,2,0.5,0.3333333333333333
late,11,14,6,97,2,1,0.3032147464629376,1,0.0,0.16666666666666666
late,11,1,2,97,3,1,0.7008735037518656,1,1.0,0.5
late,11,13,2,97,3,3,0.35403229022558524,1,1.0,0.5
late,13,1,9,97,3,1,0.5109160209932623,1,1.0,0.1111111111111111
late,13,2,9,97,3,1,0.48644735648404464,2,0.5,0.2222222222222222
late,13,5,9,97,3,1,0.4788061987494065,1,1.0,0.1111111111111111
late,13,6,9,97,3,3,0.5006689366104937,1,1.0,0.1111111111111111
late,13,13,9,97,3,0,0.013581588671870266,1,0.0,0.1111111111111111
late,13,13,9,97,3,3,0.2463247089637058,2,0.0,0.2222222222222222
late,13,14,9,97,3,1,0.18434684508846902,1,0.0,0.1111111111111111
late,14,2,1,97,3,1,0.46803248232207756,1,0.0,1.0
late,1,1,10,98,1,1,0.6193496158445737,4,1.0,0.4
late,1,2,10,98,1,1,0.5923039642156472,1,0.0,0.1
late,1,5,10,98,1,1,0.5820789716419749,2,1.0,0.2
late,1,6,10,98,1,3,0.5941513378466473,1,0.0,0.1
late,1,13,10,98,1,3,0.3459224164276963,2,0.0,0.2
late,1,5,1,98,4,1,0.7591336114656421,1,1.0,1.0
late,2,2,2,98,1,1,0.5436649669332428,2,0.0,1.0
late,4,1,2,98,4,1,0.8268360986054963,1,1.0,0.5
late,4,5,2,98,4,1,0.7919537811290309,1,1.0,0.5
late,5,1,6,98,1,1,0.5975597582459146,2,1.0,0.3333333333333333
late,5,2,6,98,1,1,0.5648383391069997,2,0.5,0.3333333333333333
late,5,5,6,98,1,1,0.5447291986009843,1,0.0,0.16666666666666666
late,5,6,6,98,1,3,0.5615034211579483,1,1.0,0.16666666666666666
late,6,1,3,98,3,1,0.5925098750774254,3,0.6666666666666666,1.0
late,10,2,3,98,2,1,0.6378038071317066,3,0.3333333333333333,1.0
late,11,1,2,98,2,1,0.6881881664185068,1,1.0,0.5
late,11,13,2,98,2,3,0.44411013065992944,1,1.0,0.5
late,11,1,2,98,5,1,0.6609936894346925,2,0.5,1.0
late,13,2,9,98,3,1,0.5066710027610694,2,0.0,0.2222222222222222
late,13,5,9,98,3,1,0.49858579202679565,3,0.3333333333333333,0.3333333333333333
late,13,13,9,98,3,3,0.26583160348131313,4,0.0,0.4444444444444444
late,14,14,1,98,3,3,0.22657466719995403,1,1.0,1.0
late,1,2,5,99,1,0,0.01640943784341973,1,0.0,0.2
late,1,12,5,99,1,2,0.5356756696343257,3,0.0,0.6
late,1,13,5,99,1,0,0.0172659551380712,1,0.0,0.2
late,2,2,1,99,1,1,0.5906205659907664,1,1.0,1.0
late,8,1,4,99,3,1,0.6599665053419923,2,1.0,0.5
late,8,2,4,99,3,1,0.6247061856367706,1,1.0,0.25
late,8,5,4,99,3,1,0.6068602654161747,1,0.0,0.25
late,10,10,2,99,2,5,0.703486209492997,1,1.0,0.5
late,10,12,2,99,2,2,0.6221726187298349,1,1.0,0.5
late,10,1,1,99,5,1,0.7277075882677605,1,1.0,1.0
late,12,1,10,99,2,1,0.5809287074360033,4,0.0,0.4
late,12,1,10,99,2,4,0.5908547477670436,1,1.0,0.1
late,12,5,10,99,2,1,0.5614186512755719,1,1.0,0.1
late,12,9,10,99,2,2,0.5487439209124773,1,1.0,0.1
late,12,12,10,99,2,3,0.5371012853658204,1,1.0,0.1
late,12,13,10,99,2,3,0.40218497233964107,1,1.0,0.1
late,12,14,10,99,2,3,0.3366565165192882,1,0.0,0.1
late,12,1,2,99,5,1,0.5657973798239,1,0.0,0.5
late,12,13,2,99,5,3,0.4177670460743165,1,1.0,0.5
late,14,14,1,99,3,3,0.29239533779922905,1,0.0,1.0
late,1,1,36,100,1,1,0.5888861196609143,28,0.6071428571428571,0.7777777777777778
late,1,2,36,100,1,1,0.5583061560927655,4,0.0,0.1111111111111111
late,1,5,36,100,1,1,0.557050360914431,2,0.0,0.05555555555555555
late,1,10,36,100,1,2,0.4993397093512884,1,0.0,0.027777777777777776
late,1,13,36,100,1,3,0.33846265733401615,1,0.0,0.027777777777777776
late,2,2,1,100,1,1,0.5026678267991732,1,0.0,1.0
late,5,1,8,100,1,1,0.5596217737937186,6,0.5,0.75
late,5,2,8,100,1,1,0.5242992785072059,1,0.0,0.125
late,5,6,8,100,1,3,0.5325561776214343,1,0.0,0.125
late,6,1,5,100,3,1,0.5580170764050896,2,0.5,0.4
late,6,5,5,100,3,1,0.5031909401389678,1,1.0,0.2
late,6,6,5,100,3,3,0.5261114679901502,1,0.0,0.2
late,6,10,5,100,3,2,0.45024904286604245,1,1.0,0.2
late,10,1,13,100,2,1,0.6406706443266376,8,0.625,0.6153846153846154
late,10,5,13,100,2,1,0.6081249582818343,1,1.0,0.07692307692307693
late,10,6,13,100,2,3,0.6232118372081228,2,1.0,0.15384615384615385
late,10,13,13,100,2,3,0.4506289894450347,2,0.5,0.15384615384615385
late,11,1,1,100,2,1,0.6886319528629171,1,1.0,1.0
late,11,13,1,100,3,3,0.37147640881290617,1,0.0,1.0
late,13,1,6,100,3,1,0.5087959584759161,2,1.0,0.3333333333333333
late,13,2,6,100,3,1,0.48479514307872035,1,0.0,0.16666666666666666
late,13,3,6,100,3,2,0.5346510077260104,1,0.0,0.16666666666666666
late,13,13,6,100,3,3,0.25042572451653733,2,0.0,0.3333333333333333
late,14,2,1,100,1,1,0.47454467771614506,1,1.0,1.0
late,1,1,112,101,1,1,0.5224248619168285,51,0.43137254901960786,0.45535714285714285
late,1,2,112,101,1,1,0.49352775853589803,8,0.25,0.07142857142857142
late,1,3,112,101,1,2,0.548081768841206,1,1.0,0.008928571428571428
late,1,3,112,101,1,3,0.5482912673752129,2,0.0,0.017857142857142856
late,1,5,112,101,1,1,0.48564045685652246,12,0.3333333333333333,0.10714285714285714
late,1,6,112,101,1,3,0.5008575510455201,21,0.47619047619047616,0.1875
late,1,8,112,101,1,2,0.3976888553175262,1,0.0,0.008928571428571428
late,1,13,112,101,1,3,0.2661538437822409,15,0.13333333333333333,0.13392857142857142
late,1,14,112,101,1,3,0.2346904509184565,1,0.0,0.008928571428571428
late,2,1,28,101,1,1,0.47892739588765093,5,0.6,0.17857142857142858
late,2,2,28,101,1,1,0.4532529338902207,16,0.5,0.5714285714285714
late,2,5,28,101,1,1,0.4354201460773856,2,1.0,0.07142857142857142
late,2,6,28,101,1,3,0.4481491665620928,3,0.6666666666666666,0.10714285714285714
late,2,13,28,101,1,3,0.22611724115253634,2,0.0,0.07142857142857142
late,4,1,9,101,1,1,0.6396917767025746,2,1.0,0.2222222222222222
late,4,2,9,101,1,1,0.6058388264197822,1,1.0,0.1111111111111111
late,4,5,9,101,1,1,0.5844762315596687,3,1.0,0.3333333333333333
late,4,6,9,101,1,3,0.605177288547852,2,1.0,0.2222222222222222
late,4,13,9,101,1,3,0.35179557371336917,1,0.0,0.1111111111111111
late,4,1,16,101,4,1,0.7680084449304669,4,1.0,0.25
late,4,2,16,101,4,1,0.7420349185435556,1,1.0,0.0625
late,4,5,16,101,4,1,0.7259381149998719,4,1.0,0.25
late,4,6,16,101,4,3,0.7433728844002345,6,0.8333333333333334,0.375
late,4,13,16,101,4,3,0.4684385867814466,1,1.0,0.0625
late,5,1,23,101,1,1,0.5014698113152919,4,0.5,0.17391304347826086
late,5,2,23,101,1,1,0.4695990785275954,3,1.0,0.13043478260869565
late,5,5,23,101,1,1,0.4510203949682738,8,0.375,0.34782608695652173
late,5,6,23,101,1,3,0.4689166900743979,5,0.4,0.21739130434782608
late,5,13,23,101,1,3,0.23106746735646133,3,0.0,0.13043478260869565
late,6,1,45,101,3,1,0.500192978695776,8,0.125,0.17777777777777778
late,6,2,45,101,3,0,0.008822450774133054,2,0.0,0.044444444444444446
late,6,2,45,101,3,1,0.4642206193671506,7,0.5714285714285714,0.15555555555555556
late,6,5,45,101,3,1,0.4404194555357877,10,0.4,0.2222222222222222
late,6,6,45,101,3,3,0.4629226155594414,11,0.36363636363636365,0.24444444444444444
late,6,13,45,101,3,3,0.2082713502879584,7,0.2857142857142857,0.15555555555555556
late,7,10,1,101,1,2,0.5281153388763329,1,0.0,1.0
late,7,13,1,101,3,3,0.3510079376999069,1,0.0,1.0
late,8,13,1,101,3,3,0.27777931320872595,1,0.0,1.0
late,10,1,27,101,2,1,0.5831117878202244,2,1.0,0.07407407407407407
late,10,2,27,101,2,1,0.5522839306821873,5,0.8,0.18518518518518517
late,10,3,27,101,2,3,0.603478380861226,1,1.0,0.037037037037037035
late,10,5,27,101,2,1,0.5473838047750765,1,1.0,0.037037037037037035
late,10,6,27,101,2,3,0.5623389328376087,7,0.2857142857142857,0.25925925925925924
late,10,10,27,101,2,3,0.48458809292920835,1,0.0,0.037037037037037035
late,10,10,27,101,2,5,0.5511273715053707,1,0.0,0.037037037037037035
late,10,11,27,101,2,2,0.5036607871070135,1,0.0,0.037037037037037035
late,10,13,27,101,2,3,0.3543500025358974,8,0.375,0.2962962962962963
late,10,2,1,101,3,0,0.010103336090633727,1,0.0,1.0
late,10,13,1,101,5,3,0.40880631569653403,1,1.0,1.0
late,11,1,30,101,2,1,0.6359904154356222,18,0.7222222222222222,0.6
late,11,2,30,101,2,1,0.6027562443310567,3,0.3333333333333333,0.1
late,11,4,30,101,2,1,0.6205969182645278,1,1.0,0.03333333333333333
late,11,4,30,101,2,4,0.639002569965874,1,1.0,0.03333333333333333
late,11,5,30,101,2,1,0.6022461160901132,1,0.0,0.03333333333333333
late,11,7,30,101,2,3,0.5590504643140505,1,1.0,0.03333333333333333
late,11,10,30,101,2,2,0.54324628228928,2,0.5,0.06666666666666667
late,11,10,30,101,2,5,0.6068457597903706,1,1.0,0.03333333333333333
late,11,13,30,101,2,3,0.3496803799303749,2,1.0,0.06666666666666667
late,11,1,4,101,3,1,0.6197883281735417,1,1.0,0.25
late,11,6,4,101,3,3,0.5941708744151194,1,0.0,0.25
late,11,13,4,101,3,3,0.24803279904106396,2,0.0,0.5
late,12,6,1,101,5,3,0.43861615666007875,1,1.0,1.0
late,13,1,46,101,3,1,0.44366786176708767,3,0.0,0.06521739130434782
late,13,2,46,101,3,1,0.41948347038211214,14,0.42857142857142855,0.30434782608695654
late,13,3,46,101,3,2,0.4714744786574144,1,0.0,0.021739130434782608
late,13,5,46,101,3,1,0.4119505184765339,5,0.4,0.10869565217391304
late,13,6,46,101,3,3,0.43337662343318184,8,0.25,0.17391304347826086
late,13,13,46,101,3,0,0.00849985875238257,1,0.0,0.021739130434782608
late,13,13,46,101,3,3,0.19507835716428557,14,0.07142857142857142,0.30434782608695654
late,14,6,2,101,1,3,0.4175063677797537,1,0.0,0.5
late,14,14,2,101,1,1,0.15047731337684078,1,0.0,0.5
late,14,14,1,101,4,3,0.1516582221912872,1,0.0,1.0
late,1,1,15,102,1,1,0.6214687442787545,3,0.3333333333333333,0.2
late,1,3,15,102,1,3,0.6829384016506551,6,0.8333333333333334,0.4
late,1,6,15,102,1,2,0.605198793446203,1,0.0,0.06666666666666667
late,1,7,15,102,1,3,0.5549526483597844,1,1.0,0.06666666666666667
late,1,10,15,102,1,2,0.5345893391379026,1,0.0,0.06666666666666667
late,1,11,15,102,1,2,0.5372148799711025,2,1.0,0.13333333333333333
late,1,13,15,102,1,3,0.37439536098772463,1,0.0,0.06666666666666667
late,3,1,10,102,3,1,0.5936080304296218,1,1.0,0.1
late,3,2,10,102,3,1,0.5763956509465084,1,1.0,0.1
late,3,3,10,102,3,3,0.699093671148346,7,0.8571428571428571,0.7
late,3,13,10,102,3,3,0.31902075712912914,1,0.0,0.1
late,5,1,1,102,1,1,0.601462472943127,1,1.0,1.0
late,6,3,1,102,3,3,0.5983683925491856,1,0.0,1.0
late,10,1,6,102,2,1,0.6903512345859854,4,0.75,0.6666666666666666
late,10,3,6,102,2,3,0.6792499246483482,2,0.0,0.3333333333333333
late,11,3,3,102,2,3,0.7291616575595636,2,1.0,0.6666666666666666
late,11,13,3,102,2,3,0.45451793096299226,1,1.0,0.3333333333333333
late,14,13,1,102,3,0,0.018078759931428014,1,0.0,1.0
late,1,1,3,103,1,1,0.6790162578006943,3,0.3333333333333333,1.0
late,1,3,1,103,4,2,0.8760574368187217,1,1.0,1.0
late,4,13,1,103,1,3,0.5223343363805742,1,0.0,1.0
late,5,1,1,103,1,1,0.651673489828184,1,1.0,1.0
late,11,10,1,103,3,3,0.6514236350570494,1,1.0,1.0
late,11,1,2,103,5,1,0.7329089957646661,1,1.0,0.5
late,11,10,2,103,5,5,0.7325270324917859,1,1.0,0.5
late,13,2,3,103,3,1,0.5806636214207431,1,1.0,0.3333333333333333
late,13,6,3,103,3,3,0.5931248226861864,1,1.0,0.3333333333333333
late,13,13,3,103,3,3,0.33832851081841947,1,0.0,0.3333333333333333
late,1,1,16,104,1,0,0.015900534399975883,1,0.0,0.0625
late,1,1,16,104,1,1,0.6283996266466448,8,0.375,0.5
late,1,2,16,104,1,1,0.6059193064123538,3,0.6666666666666666,0.1875
late,1,5,16,104,1,0,0.01682971121474027,2,0.0,0.125
late,1,8,16,104,1,3,0.47655472151412015,1,1.0,0.0625
late,1,13,16,104,1,0,0.016554092054045164,1,0.0,0.0625
late,2,2,2,104,1,1,0.5735881127083922,1,1.0,0.5
late,2,13,2,104,1,0,0.01605937065151172,1,0.0,0.5
late,4,13,2,104,1,3,0.47423714601596756,2,1.0,1.0
late,4,1,1,104,4,1,0.8405395805982497,1,1.0,1.0
late,5,1,2,104,1,0,0.017924474449875667,1,0.0,0.5
late,5,1,2,104,1,1,0.6003320905974514,1,0.0,0.5
late,6,2,2,104,3,1,0.5624174364480174,1,1.0,0.5
late,6,8,2,104,3,3,0.41953937927340823,1,1.0,0.5
late,8,1,1,104,3,1,0.6558890465718646,1,0.0,1.0
late,13,1,2,104,3,1,0.5535606973805436,1,1.0,0.5
late,13,2,2,104,3,1,0.5290146237245985,1,1.0,0.5
late,3,13,1,105,3,3,0.30528668071797943,1,1.0,1.0
late,5,3,5,105,1,3,0.6224340706720224,3,0.6666666666666666,0.6
late,5,13,5,105,1,3,0.30259187836618145,2,0.0,0.4
late,6,1,4,105,2,1,0.586137944397388,1,1.0,0.25
late,6,5,4,105,2,1,0.525339799774974,1,1.0,0.25
late,6,6,4,105,2,2,0.5510324160995641,1,1.0,0.25
late,6,9,4,105,2,2,0.5021798499690416,1,1.0,0.25
late,8,9,1,105,3,2,0.5635367300685591,1,0.0,1.0
late,9,9,3,105,2,2,0.6056570276006383,1,0.0,0.3333333333333333
late,9,13,3,105,2,3,0.4656892144429802,2,0.0,0.6666666666666666
late,10,1,27,105,2,1,0.6759993919233318,1,0.0,0.037037037037037035
late,10,3,27,105,2,3,0.666659834426587,6,0.6666666666666666,0.2222222222222222
late,10,5,27,105,2,1,0.639751835135606,2,0.5,0.07407407407407407
late,10,9,27,105,2,2,0.6177676354689877,1,1.0,0.037037037037037035
late,10,10,27,105,2,2,0.5965390207843313,13,0.6923076923076923,0.48148148148148145
late,10,10,27,105,2,3,0.5757615245283684,3,1.0,0.1111111111111111
late,10,13,27,105,2,3,0.42482357921001984,1,0.0,0.037037037037037035
late,10,3,4,105,3,3,0.6851340896332084,1,1.0,0.25
late,10,5,4,105,3,1,0.6233471839178248,1,1.0,0.25
late,10,9,4,105,3,2,0.60109997130263,2,0.0,0.5
late,10,9,2,105,5,2,0.6763872907874553,2,0.0,1.0
late,12,3,3,105,2,3,0.5490300454561686,1,1.0,0.3333333333333333
late,12,10,3,105,2,2,0.4994881062570293,1,1.0,0.3333333333333333
late,12,10,3,105,2,5,0.5581430665441728,1,1.0,0.3333333333333333
late,13,13,1,105,3,0,0.015983519431832304,1,0.0,1.0
late,14,3,1,105,3,3,0.5520821062176793,1,0.0,1.0
late,1,1,45,106,1,1,0.5993809967255673,15,0.6666666666666666,0.3333333333333333
late,1,2,45,106,1,0,0.012876152255386141,2,0.0,0.044444444444444446
late,1,2,45,106,1,1,0.5742204410489193,4,0.25,0.08888888888888889
late,1,3,45,106,1,2,0.6469613897502878,1,1.0,0.022222222222222223
late,1,5,45,106,1,1,0.5658219454446132,9,0.6666666666666666,0.2
late,1,6,45,106,1,3,0.577411761908126,3,0.3333333333333333,0.06666666666666667
late,1,13,45,106,1,3,0.32897272933106814,10,0.6,0.2222222222222222
late,1,14,45,106,1,3,0.29325590687903125,1,0.0,0.022222222222222223
late,2,1,25,106,1,1,0.5566061660272404,9,0.7777777777777778,0.36
late,2,2,25,106,1,0,0.013123786758491402,1,0.0,0.04
late,2,2,25,106,1,1,0.5320197496612957,8,0.375,0.32
late,2,3,25,106,1,2,0.6284487706460906,1,0.0,0.04
late,2,5,25,106,1,1,0.5124269068354877,1,0.0,0.04
late,2,6,25,106,1,3,0.525172228133412,1,0.0,0.04
late,2,13,25,106,1,3,0.28441757102517956,4,0.25,0.16
late,3,3,1,106,2,2,0.6628430185867713,1,0.0,1.0
late,3,6,1,106,3,3,0.5528709737614821,1,0.0,1.0
late,4,1,15,106,1,1,0.720066174173422,2,0.5,0.13333333333333333
late,4,2,15,106,1,1,0.6892195574810452,2,1.0,0.13333333333333333
late,4,5,15,106,1,1,0.6719758131828782,1,1.0,0.06666666666666667
late,4,6,15,106,1,3,0.6887545257132015,6,0.8333333333333334,0.4
late,4,10,15,106,1,2,0.6112456034250929,1,1.0,0.06666666666666667
late,4,13,15,106,1,3,0.4463219341030543,3,0.6666666666666666,0.2
late,4,1,8,106,4,1,0.8272316715051116,1,0.0,0.125
late,4,2,8,106,4,1,0.8056288999697612,1,1.0,0.125
late,4,5,8,106,4,1,0.7918011382789749,1,0.0,0.125
late,4,6,8,106,4,3,0.8057614623813782,4,1.0,0.5
late,4,13,8,106,4,3,0.5564753820573114,1,0.0,0.125
late,5,1,13,106,1,1,0.5845333942886327,1,0.0,0.07692307692307693
late,5,2,13,106,1,1,0.5567621779707186,4,1.0,0.3076923076923077
late,5,5,13,106,1,1,0.5373871106881503,6,0.5,0.46153846153846156
late,5,6,13,106,1,0,0.014330039907948254,1,0.0,0.07692307692307693
late,5,13,13,106,1,3,0.2931776920064579,1,0.0,0.07692307692307693
late,6,2,18,106,3,1,0.5392413219352984,7,0.2857142857142857,0.3888888888888889
late,6,3,18,106,3,2,0.5813958228052603,1,1.0,0.05555555555555555
late,6,3,18,106,3,3,0.5865208587318427,1,1.0,0.05555555555555555
late,6,5,18,106,3,1,0.5179175155412719,5,0.6,0.2777777777777778
late,6,6,18,106,3,3,0.5412568773246246,3,0.6666666666666666,0.16666666666666666
late,6,13,18,106,3,3,0.2708177072213083,1,0.0,0.05555555555555555
late,7,2,3,106,1,1,0.6654267194008395,1,0.0,0.3333333333333333
late,7,5,3,106,1,1,0.653758510284939,2,0.5,0.6666666666666666
late,10,2,9,106,2,1,0.6284540953486333,3,1.0,0.3333333333333333
late,10,3,9,106,2,3,0.6748928092579757,1,1.0,0.1111111111111111
late,10,4,9,106,2,1,0.6494022281613501,1,1.0,0.1111111111111111
late,10,5,9,106,2,1,0.6262356344181397,1,0.0,0.1111111111111111
late,10,6,9,106,2,3,0.6403164979688308,1,1.0,0.1111111111111111
late,10,13,9,106,2,3,0.42077620648611863,2,0.5,0.2222222222222222
late,11,1,8,106,2,1,0.7110369452289513,7,0.8571428571428571,0.875
late,11,6,8,106,2,3,0.688831270303522,1,1.0,0.125
late,13,1,19,106,3,1,0.5226044178444879,2,1.0,0.10526315789473684
