A1_actionId,A1_spinId,C_actionId,C_spinId,B1_actionId,phase,n_context,p_b_given_a_context_mean,p_b_given_a_context_std,p_win_given_abc_mean,p_win_given_abc_std,p_win_given_abc_min,p_win_given_abc_max
3,2,5,0,5,late,66,0.07373731611746716,0.007465598191526307,0.0012444650338059573,4.821426766824425e-05,0.0011807604460045695,0.00134966429322958
3,2,5,0,6,late,66,0.04424544130671049,0.0078051221152571505,0.0011835057556516294,4.9948480693253326e-05,0.0011129056802019477,0.001282385434024036
3,2,5,0,7,late,66,0.00720102838308688,0.001131225931508831,0.0012528308363857143,6.61071937991922e-05,0.0011637377319857478,0.001362551818601787
3,2,5,0,8,late,66,0.0061574546560539374,0.0016183045583206851,0.0017897985720386107,0.0001244248907628699,0.0015842936700209975,0.0019921797793358564
3,2,5,0,9,late,66,0.014409899764003429,0.0034385617984014215,0.0009878540418647003,5.638658420738736e-05,0.0008910363540053368,0.001087428885512054
3,2,5,0,10,late,66,0.09690854577979931,0.02249355491931323,0.0013828378569362967,3.611043791227925e-05,0.00133354845456779,0.0014664444606751204
3,2,5,0,11,late,66,0.021074488263230873,0.004180501202249766,0.0013680302566199591,3.434802672078532e-05,0.0013297955738380551,0.0014456297503784299
3,2,5,0,12,late,66,0.0732087506454738,0.006034489774474236,0.0011971365875620959,3.941926950061788e-05,0.001146478345617652,0.0012860818533226848
3,2,5,0,13,late,66,0.25027525845108317,0.017730187362163054,0.0013681067555973475,5.344829290341621e-05,0.0013001844054087996,0.0014547858154401183
3,2,5,0,14,late,66,0.11777076657123371,0.016850308132522848,0.0017772467849268155,6.925684169210934e-05,0.0014515939401462674,0.0018414432415738702
3,2,5,0,16,late,66,0.005217793981425982,0.0006113169462015977,0.0017772467849268155,6.925684169210934e-05,0.0014515939401462674,0.0018414432415738702
3,2,5,1,1,late,66,0.19891353987675706,0.014701892656331188,0.4331726467970646,0.013493907221193731,0.41197916865348816,0.46007978916168213
3,2,5,1,2,late,66,0.052156256953062884,0.0031747442491381296,0.43592754503091175,0.01066137243566961,0.4264143407344818,0.47006499767303467
3,2,5,1,3,late,66,0.03263829609084526,0.009391480496929895,0.4244431523662625,0.024709679747373845,0.3492109775543213,0.47693178057670593
3,2,5,1,4,late,66,0.006085163159766057,0.0018562869672777986,0.42044559888767474,0.012055516597276297,0.40897834300994873,0.4636964499950409
3,2,5,1,5,late,66,0.07373731611746716,0.007465598191526307,0.43129609299428534,0.009906494569208177,0.4220653176307678,0.4671284258365631
3,2,5,1,6,late,66,0.04424544130671049,0.0078051221152571505,0.4069892168045044,0.012191499184995513,0.3939041793346405,0.44519999623298645
3,2,5,1,7,late,66,0.00720102838308688,0.001131225931508831,0.4206993408275373,0.013933313998579708,0.4046285152435303,0.45918717980384827
3,2,5,1,8,late,66,0.0061574546560539374,0.0016183045583206851,0.5502436395847436,0.021769428331563007,0.5182782411575317,0.6025844216346741
3,2,5,1,9,late,66,0.014409899764003429,0.0034385617984014215,0.3754433276075305,0.013611118986138062,0.3455733358860016,0.40706610679626465
3,2,5,1,10,late,66,0.09690854577979931,0.02249355491931323,0.49842500867265643,0.009110198038461229,0.48798462748527527,0.5324994921684265
3,2,5,1,11,late,66,0.021074488263230873,0.004180501202249766,0.4957760739507097,0.008638569519518548,0.48135483264923096,0.5146839022636414
3,2,5,1,12,late,66,0.0732087506454738,0.006034489774474236,0.4307080963344285,0.012343350653006444,0.40636590123176575,0.45142558217048645
3,2,5,1,13,late,66,0.25027525845108317,0.017730187362163054,0.5048535759701873,0.01769738400590024,0.48637309670448303,0.5457416772842407
3,2,5,1,14,late,66,0.11777076657123371,0.016850308132522848,0.6050229849237384,0.01906635785185938,0.5264607071876526,0.6399064660072327
3,2,5,1,16,late,66,0.005217793981425982,0.0006113169462015977,0.6050229849237384,0.01906635785185938,0.5264607071876526,0.6399064660072327
3,2,5,4,1,late,66,0.19891353987675706,0.014701892656331188,0.4501861568653222,0.015441457371768191,0.4244993329048157,0.5011867880821228
3,2,5,4,2,late,66,0.052156256953062884,0.0031747442491381296,0.4930658250144034,0.015075249520881422,0.4744299352169037,0.5484698414802551
3,2,5,4,3,late,66,0.03263829609084526,0.009391480496929895,0.4879163783608061,0.030779463234693397,0.3930192291736603,0.5419206619262695
3,2,5,4,4,late,66,0.006085163159766057,0.0018562869672777986,0.5185832132895788,0.014476591881743155,0.49314942955970764,0.5611803531646729
3,2,5,4,5,late,66,0.07373731611746716,0.007465598191526307,0.5447027023994562,0.01369311079058653,0.5186029076576233,0.5828756093978882
