phase,A1_actionId,C_actionId,n_context,B1_playerId,EV,count,train_winrate,usage_rate
late,7,6,5,96,0.682466406155694,1,1.0,0.2
late,7,13,5,96,0.45997653318191495,3,0.6666666666666666,0.6
late,8,2,5,96,0.48628925005125445,3,0.3333333333333333,0.6
late,8,5,5,96,0.47103890823996614,2,1.0,0.4
late,9,2,2,96,0.6501089202171274,1,0.0,0.5
late,9,10,2,96,0.5582131205493157,1,1.0,0.5
late,10,1,99,96,0.6541551664040619,15,0.6,0.15151515151515152
late,10,2,99,96,0.6323248205871423,25,0.72,0.25252525252525254
late,10,3,99,96,0.6446060555767689,3,0.6666666666666666,0.030303030303030304
late,10,5,99,96,0.6143823874322606,4,0.25,0.04040404040404041
late,10,6,99,96,0.6143823874322606,11,0.6363636363636364,0.1111111111111111
late,10,8,99,96,0.5175219088637075,1,1.0,0.010101010101010102
late,10,10,99,96,0.5547664332139423,4,0.75,0.04040404040404041
late,10,12,99,96,0.5688112313790222,5,0.8,0.050505050505050504
late,10,13,99,96,0.3837068133791579,30,0.43333333333333335,0.30303030303030304
late,10,14,99,96,0.3150230409386915,1,0.0,0.010101010101010102
late,11,1,94,96,0.7110864376427022,35,0.8,0.3723404255319149
late,11,2,94,96,0.6864423034878354,10,0.7,0.10638297872340426
late,11,4,94,96,0.6999089474229081,1,1.0,0.010638297872340425
late,11,5,94,96,0.6791063248182652,4,1.0,0.0425531914893617
late,11,6,94,96,0.6791063248182652,11,0.8181818181818182,0.11702127659574468
late,11,10,94,96,0.6053749333777964,6,0.8333333333333334,0.06382978723404255
late,11,11,94,96,0.610866014628479,8,1.0,0.0851063829787234
late,11,13,94,96,0.37473129123263876,19,0.5263157894736842,0.20212765957446807
late,12,1,89,96,0.5681241477688498,14,0.42857142857142855,0.15730337078651685
late,12,2,89,96,0.5514382799034131,10,0.3,0.11235955056179775
late,12,3,89,96,0.561675316462159,2,0.5,0.02247191011235955
late,12,5,89,96,0.5436279956677346,14,0.5,0.15730337078651685
late,12,6,89,96,0.5474764649136655,1,0.0,0.011235955056179775
late,12,12,89,96,0.5051213749143185,34,0.4411764705882353,0.38202247191011235
late,12,13,89,96,0.3221109365665697,8,0.25,0.0898876404494382
late,12,14,89,96,0.2708884324627705,6,0.3333333333333333,0.06741573033707865
late,13,1,187,96,0.5142562759337086,22,0.5,0.11764705882352941
late,13,2,187,96,0.4975379044228386,53,0.5283018867924528,0.28342245989304815
late,13,3,187,96,0.5060242598631618,1,1.0,0.0053475935828877
late,13,5,187,96,0.4783304277085273,19,0.5263157894736842,0.10160427807486631
late,13,6,187,96,0.4783304277085273,25,0.68,0.13368983957219252
late,13,10,187,96,0.41866236085731634,1,0.0,0.0053475935828877
late,13,12,187,96,0.4296533974559021,6,0.5,0.03208556149732621
late,13,13,187,96,0.23541245250132026,55,0.2,0.29411764705882354
late,13,14,187,96,0.20935287360373422,5,0.2,0.026737967914438502
late,14,2,28,96,0.49980673492891164,5,0.4,0.17857142857142858
late,14,12,28,96,0.43415454850076723,4,0.25,0.14285714285714285
late,14,13,28,96,0.2584444529154264,1,0.0,0.03571428571428571
late,14,14,28,96,0.22123264655067507,18,0.1111111111111111,0.6428571428571429
late,1,1,21,97,0.5641989357781417,8,0.625,0.38095238095238093
late,1,2,21,97,0.5438381962386809,9,0.4444444444444444,0.42857142857142855
late,1,13,21,97,0.2791308805513357,4,0.25,0.19047619047619047
late,2,1,12,97,0.46905018321392133,5,0.6,0.4166666666666667
late,2,2,12,97,0.44931681469860124,4,0.0,0.3333333333333333
late,2,13,12,97,0.2285695129939581,3,0.3333333333333333,0.25
late,4,1,4,97,0.7028962905137865,2,0.5,0.5
late,4,2,4,97,0.6745322908258586,1,1.0,0.25
late,4,6,4,97,0.6586755332104812,1,1.0,0.25
late,6,1,3,97,0.5901483303623603,1,1.0,0.3333333333333333
late,6,6,3,97,0.5292204407646354,1,0.0,0.3333333333333333
late,6,13,3,97,0.24953777370003627,1,1.0,0.3333333333333333
late,10,2,2,97,0.3123173881065238,1,0.0,0.5
late,10,14,2,97,0.1468728478130815,1,0.0,0.5
late,11,1,8,97,0.703616243649704,2,0.5,0.25
late,11,2,8,97,0.6773223202644554,1,1.0,0.125
late,11,10,8,97,0.5874704680000136,1,1.0,0.125
late,11,13,8,97,0.3850231133530072,3,0.6666666666666666,0.375
late,11,14,8,97,0.30680186816290134,1,0.0,0.125
late,13,1,9,97,0.46791374778291306,1,1.0,0.1111111111111111
late,13,2,9,97,0.4508377013341136,2,0.5,0.2222222222222222
late,13,5,9,97,0.4351861219592271,1,1.0,0.1111111111111111
late,13,6,9,97,0.4351861219592271,1,1.0,0.1111111111111111
late,13,13,9,97,0.2063596153673718,3,0.0,0.3333333333333333
late,13,14,9,97,0.17917944874453673,1,0.0,0.1111111111111111
late,14,2,1,97,0.46803248232207756,1,0.0,1.0
late,1,1,11,98,0.6366787954578684,4,1.0,0.36363636363636365
late,1,2,11,98,0.6128611811386301,1,0.0,0.09090909090909091
late,1,5,11,98,0.6015989293702145,3,1.0,0.2727272727272727
late,1,6,11,98,0.6018440649793316,1,0.0,0.09090909090909091
late,1,13,11,98,0.3340430191013338,2,0.0,0.18181818181818182
late,2,2,2,98,0.5436649669332428,2,0.0,1.0
late,4,1,2,98,0.8268360986054963,1,1.0,0.5
late,4,5,2,98,0.7919537811290309,1,1.0,0.5
late,5,1,6,98,0.5977490726770335,2,1.0,0.3333333333333333
late,5,2,6,98,0.5673666191076622,2,0.5,0.3333333333333333
late,5,5,6,98,0.5479578123865226,1,0.0,0.16666666666666666
late,5,6,6,98,0.5474485184258767,1,1.0,0.16666666666666666
late,6,1,3,98,0.5925098750774254,3,0.6666666666666666,1.0
late,10,2,3,98,0.6378038071317066,3,0.3333333333333333,1.0
late,11,1,4,98,0.680772132230429,3,0.6666666666666666,0.75
late,11,13,4,98,0.3910469611163384,1,1.0,0.25
late,13,2,9,98,0.5287368547484665,2,0.0,0.2222222222222222
late,13,5,9,98,0.508358136424854,3,0.3333333333333333,0.3333333333333333
late,13,13,9,98,0.24591797639687238,4,0.0,0.4444444444444444
late,14,14,1,98,0.22657466719995403,1,1.0,1.0
late,1,2,5,99,0.4008098627985735,1,0.0,0.2
late,1,12,5,99,0.3180839547856944,3,0.0,0.6
late,1,13,5,99,0.18855887095132517,1,0.0,0.2
late,2,2,1,99,0.5906205659907664,1,1.0,1.0
late,8,1,4,99,0.6599665053419923,2,1.0,0.5
late,8,2,4,99,0.6247061856367706,1,1.0,0.25
late,8,5,4,99,0.6068602654161747,1,0.0,0.25
late,10,1,3,99,0.7091994860775414,1,1.0,0.3333333333333333
late,10,10,3,99,0.6688961056674234,1,1.0,0.3333333333333333
late,10,12,3,99,0.6761006992442792,1,1.0,0.3333333333333333
late,12,1,12,99,0.5869414154021834,6,0.16666666666666666,0.5
late,12,5,12,99,0.5680295168054277,1,1.0,0.08333333333333333
late,12,9,12,99,0.5440214652762209,1,1.0,0.08333333333333333
late,12,12,12,99,0.5412913187375435,1,1.0,0.08333333333333333
late,12,13,12,99,0.3778337493132086,2,1.0,0.16666666666666666
late,12,14,12,99,0.3177667863766529,1,0.0,0.08333333333333333
late,14,14,1,99,0.29239533779922905,1,0.0,1.0
late,1,1,36,100,0.590398201968399,28,0.6071428571428571,0.7777777777777778
late,1,2,36,100,0.5605094071913749,4,0.0,0.1111111111111111
late,1,5,36,100,0.5578331501988424,2,0.0,0.05555555555555555
late,1,10,36,100,0.49885429174458884,1,0.0,0.027777777777777776
late,1,13,36,100,0.3011104011194109,1,0.0,0.027777777777777776
late,2,2,1,100,0.5026678267991732,1,0.0,1.0
late,5,1,8,100,0.5597704275959801,6,0.5,0.75
late,5,2,8,100,0.5262191504945093,1,0.0,0.125
late,5,6,8,100,0.5152039198873498,1,0.0,0.125
late,6,1,5,100,0.5675812083607079,2,0.5,0.4
late,6,5,5,100,0.5123499527655679,1,1.0,0.2
late,6,6,5,100,0.5123499527655679,1,0.0,0.2
late,6,10,5,100,0.4448716199922827,1,1.0,0.2
late,10,1,13,100,0.6506688204574332,8,0.625,0.6153846153846154
late,10,5,13,100,0.6127646026120601,1,1.0,0.07692307692307693
late,10,6,13,100,0.6127646026120601,2,1.0,0.15384615384615385
late,10,13,13,100,0.4077384819061767,2,0.5,0.15384615384615385
late,11,1,2,100,0.6979179086552703,1,1.0,0.5
late,11,13,2,100,0.3749332508117681,1,0.0,0.5
late,13,1,6,100,0.5251596235529069,2,1.0,0.3333333333333333
late,13,2,6,100,0.5082352680867878,1,0.0,0.16666666666666666
late,13,3,6,100,0.51571166755883,1,0.0,0.16666666666666666
late,13,13,6,100,0.2271810185240478,2,0.0,0.3333333333333333
late,14,2,1,100,0.47454467771614506,1,1.0,1.0
late,1,1,112,101,0.5331833392917052,51,0.43137254901960786,0.45535714285714285
late,1,2,112,101,0.5085880875237614,8,0.25,0.07142857142857142
late,1,3,112,101,0.5220896483079517,3,0.3333333333333333,0.026785714285714284
late,1,5,112,101,0.4906634147907077,12,0.3333333333333333,0.10714285714285714
late,1,6,112,101,0.4920905430978952,21,0.47619047619047616,0.1875
late,1,8,112,101,0.3916467340931595,1,0.0,0.008928571428571428
late,1,13,112,101,0.24409200412159757,15,0.13333333333333333,0.13392857142857142
late,1,14,112,101,0.2151118774243353,1,0.0,0.008928571428571428
late,2,1,28,101,0.48804496622220295,5,0.6,0.17857142857142858
late,2,2,28,101,0.46436142766244287,16,0.5,0.5714285714285714
late,2,5,28,101,0.4382413076341752,2,1.0,0.07142857142857142
late,2,6,28,101,0.4359539100162318,3,0.6666666666666666,0.10714285714285714
late,2,13,28,101,0.2103548505104255,2,0.0,0.07142857142857142
late,4,1,25,101,0.7296322390469919,6,1.0,0.24
late,4,2,25,101,0.7056039596527012,2,1.0,0.08
late,4,5,25,101,0.6821243300889803,7,1.0,0.28
late,4,6,25,101,0.683472415510319,8,0.875,0.32
late,4,13,25,101,0.3958318750106659,2,0.5,0.08
late,5,1,23,101,0.5119778075430952,4,0.5,0.17391304347826086
late,5,2,23,101,0.48449288647424044,3,1.0,0.13043478260869565
late,5,5,23,101,0.45754527480560275,8,0.375,0.34782608695652173
late,5,6,23,101,0.4572316271706088,5,0.4,0.21739130434782608
late,5,13,23,101,0.20681621670607572,3,0.0,0.13043478260869565
late,6,1,45,101,0.49424350160425495,8,0.125,0.17777777777777778
late,6,2,45,101,0.4650165457633047,9,0.4444444444444444,0.2
late,6,5,45,101,0.42851663230924647,10,0.4,0.2222222222222222
late,6,6,45,101,0.42993286120951574,11,0.36363636363636365,0.24444444444444444
late,6,13,45,101,0.17820429203259863,7,0.2857142857142857,0.15555555555555556
late,7,10,2,101,0.518729743740739,1,0.0,0.5
late,7,13,2,101,0.3427817371863322,1,0.0,0.5
late,8,13,1,101,0.27777931320872595,1,0.0,1.0
late,10,1,29,101,0.5806448955892493,2,1.0,0.06896551724137931
late,10,2,29,101,0.5596429273358654,6,0.6666666666666666,0.20689655172413793
late,10,3,29,101,0.5732127542493262,1,1.0,0.034482758620689655
late,10,5,29,101,0.5415294966127621,1,1.0,0.034482758620689655
late,10,6,29,101,0.5415294966127621,7,0.2857142857142857,0.2413793103448276
late,10,10,29,101,0.48134796954795867,2,0.0,0.06896551724137931
late,10,11,29,101,0.4760517484356815,1,0.0,0.034482758620689655
late,10,13,29,101,0.32966055017619844,9,0.4444444444444444,0.3103448275862069
late,11,1,34,101,0.640978827357692,19,0.7368421052631579,0.5588235294117647
late,11,2,34,101,0.6116209947491905,3,0.3333333333333333,0.08823529411764706
late,11,4,34,101,0.6275477780938347,2,1.0,0.058823529411764705
late,11,5,34,101,0.6046728864779078,1,0.0,0.029411764705882353
late,11,6,34,101,0.6046728864779078,1,0.0,0.029411764705882353
late,11,7,34,101,0.567365586974661,1,1.0,0.029411764705882353
late,11,10,34,101,0.5364986232412088,3,0.6666666666666666,0.08823529411764706
late,11,13,34,101,0.31052421746057846,4,0.5,0.11764705882352941
late,12,6,1,101,0.43861615666007875,1,1.0,1.0
late,13,1,46,101,0.45193684945325013,3,0.0,0.06521739130434782
late,13,2,46,101,0.43516305695215846,14,0.42857142857142855,0.30434782608695654
late,13,3,46,101,0.44390151967630187,1,0.0,0.021739130434782608
late,13,5,46,101,0.41389230951264205,5,0.4,0.10869565217391304
late,13,6,46,101,0.41389230951264205,8,0.25,0.17391304347826086
late,13,13,46,101,0.1774110059370264,15,0.06666666666666667,0.32608695652173914
late,14,6,3,101,0.4070054296360115,1,0.0,0.3333333333333333
late,14,14,3,101,0.15905443996128646,2,0.0,0.6666666666666666
late,1,1,15,102,0.6630382360424051,3,0.3333333333333333,0.2
late,1,3,15,102,0.6708249243817396,6,0.8333333333333334,0.4
late,1,6,15,102,0.6026440631253797,1,0.0,0.06666666666666667
late,1,7,15,102,0.5604900921695547,1,1.0,0.06666666666666667
late,1,10,15,102,0.5204128050244827,1,0.0,0.06666666666666667
late,1,11,15,102,0.5230479140269166,2,1.0,0.13333333333333333
late,1,13,15,102,0.35699132495108843,1,0.0,0.06666666666666667
late,3,1,10,102,0.6591615390436323,1,1.0,0.1
late,3,2,10,102,0.6489637468803953,1,1.0,0.1
late,3,3,10,102,0.6810243276094863,7,0.8571428571428571,0.7
late,3,13,10,102,0.31217712926489927,1,0.0,0.1
late,5,1,1,102,0.601462472943127,1,1.0,1.0
late,6,3,1,102,0.5983683925491857,1,0.0,1.0
late,10,1,6,102,0.6968137974940224,4,0.75,0.6666666666666666
late,10,3,6,102,0.672604645118216,2,0.0,0.3333333333333333
late,11,3,3,102,0.7291616575595636,2,1.0,0.6666666666666666
late,11,13,3,102,0.45451793096299226,1,1.0,0.3333333333333333
late,14,13,1,102,0.018078759931428014,1,0.0,1.0
late,1,1,4,103,0.7248011364601418,3,0.3333333333333333,0.75
late,1,3,4,103,0.7160110734998342,1,1.0,0.25
late,4,13,1,103,0.5223343363805742,1,0.0,1.0
late,5,1,1,103,0.651673489828184,1,1.0,1.0
late,11,1,3,103,0.7592226292056106,1,1.0,0.3333333333333333
late,11,10,3,103,0.6841628400547216,2,1.0,0.6666666666666666
late,13,2,3,103,0.6109954461270564,1,1.0,0.3333333333333333
late,13,6,3,103,0.5858502519363032,1,1.0,0.3333333333333333
late,13,13,3,103,0.32407622351300197,1,0.0,0.3333333333333333
late,1,1,16,104,0.4749541620872495,9,0.3333333333333333,0.5625
late,1,2,16,104,0.45918718249496826,3,0.6666666666666666,0.1875
late,1,5,16,104,0.45174931032712207,2,0.0,0.125
late,1,8,16,104,0.37242507947898695,1,1.0,0.0625
late,1,13,16,104,0.24145912903584732,1,0.0,0.0625
late,2,2,2,104,0.2948682000946728,1,1.0,0.5
late,2,13,2,104,0.1466393180041674,1,0.0,0.5
late,4,1,3,104,0.771416435206429,1,1.0,0.3333333333333333
late,4,13,3,104,0.48686384535152993,2,1.0,0.6666666666666666
late,5,1,2,104,0.3053875828590476,2,0.0,1.0
late,6,2,2,104,0.5826439254356313,1,1.0,0.5
late,6,8,2,104,0.42613706597537016,1,1.0,0.5
late,8,1,1,104,0.6558890465718646,1,0.0,1.0
late,13,1,2,104,0.5535606973805436,1,1.0,0.5
late,13,2,2,104,0.5290146237245985,1,1.0,0.5
late,3,13,1,105,0.30528668071797943,1,1.0,1.0
late,5,3,5,105,0.6224340706720224,3,0.6666666666666666,0.6
late,5,13,5,105,0.30259187836618145,2,0.0,0.4
late,6,1,4,105,0.5866589245557137,1,1.0,0.25
late,6,5,4,105,0.5353530637011291,1,1.0,0.25
late,6,6,4,105,0.5412331534752925,1,1.0,0.25
late,6,9,4,105,0.5010337061203733,1,1.0,0.25
late,8,9,1,105,0.5635367300685591,1,0.0,1.0
late,9,9,3,105,0.5979814030226889,1,0.0,0.3333333333333333
late,9,13,3,105,0.44577120477124454,2,0.0,0.6666666666666666
late,10,1,33,105,0.6859628162591532,1,0.0,0.030303030303030304
late,10,3,33,105,0.6691320666596225,7,0.7142857142857143,0.21212121212121213
late,10,5,33,105,0.652427788648778,3,0.6666666666666666,0.09090909090909091
late,10,9,33,105,0.6141473376371617,5,0.2,0.15151515151515152
late,10,10,33,105,0.5922466466020583,16,0.75,0.48484848484848486
late,10,13,33,105,0.39021223272849287,1,0.0,0.030303030303030304
late,12,3,3,105,0.5548551103532035,1,1.0,0.3333333333333333
late,12,10,3,105,0.5157221418631841,2,1.0,0.6666666666666666
late,13,13,1,105,0.015983519431832304,1,0.0,1.0
late,14,3,1,105,0.5520821062176793,1,0.0,1.0
late,1,1,45,106,0.5845454377973633,15,0.6666666666666666,0.3333333333333333
late,1,2,45,106,0.5641507142598061,6,0.16666666666666666,0.13333333333333333
late,1,3,45,106,0.5834922442546217,1,1.0,0.022222222222222223
late,1,5,45,106,0.5453862716303197,9,0.6666666666666666,0.2
late,1,6,45,106,0.5444977274438189,3,0.3333333333333333,0.06666666666666667
late,1,13,45,106,0.29123413710484436,10,0.6,0.2222222222222222
late,1,14,45,106,0.2589966936048556,1,0.0,0.022222222222222223
late,2,1,25,106,0.5474858341968404,9,0.7777777777777778,0.36
late,2,2,25,106,0.5269309860437186,9,0.3333333333333333,0.36
late,2,3,25,106,0.5530058424406101,1,0.0,0.04
late,2,5,25,106,0.4964355615840937,1,0.0,0.04
late,2,6,25,106,0.4946832102726906,1,0.0,0.04
late,2,13,25,106,0.25689181970307856,4,0.25,0.16
late,3,3,2,106,0.6692374358136128,1,0.0,0.5
late,3,6,2,106,0.547752834389301,1,0.0,0.5
late,4,1,23,106,0.7680618324279169,3,0.3333333333333333,0.13043478260869565
late,4,2,23,106,0.7474666715239691,3,1.0,0.13043478260869565
late,4,5,23,106,0.7237987863812861,2,0.5,0.08695652173913043
late,4,6,23,106,0.7237987863812861,10,0.9,0.43478260869565216
late,4,10,23,106,0.6471982219270022,1,1.0,0.043478260869565216
late,4,13,23,106,0.46351913780863996,4,0.5,0.17391304347826086
late,5,1,13,106,0.5461400441327745,1,0.0,0.07692307692307693
late,5,2,13,106,0.5216574394187946,4,1.0,0.3076923076923077
late,5,5,13,106,0.4995840681499254,6,0.5,0.46153846153846156
late,5,6,13,106,0.4976972235779574,1,0.0,0.07692307692307693
late,5,13,13,106,0.23578496914807978,1,0.0,0.07692307692307693
late,6,2,18,106,0.5559232583527555,7,0.2857142857142857,0.3888888888888889
late,6,3,18,106,0.5590829665807718,2,1.0,0.1111111111111111
late,6,5,18,106,0.52488790093553,5,0.6,0.2777777777777778
late,6,6,18,106,0.5261990555287683,3,0.6666666666666666,0.16666666666666666
late,6,13,18,106,0.24052702146768828,1,0.0,0.05555555555555555
late,7,2,3,106,0.6654267194008395,1,0.0,0.3333333333333333
late,7,5,3,106,0.653758510284939,2,0.5,0.6666666666666666
late,10,2,9,106,0.642944268628204,3,1.0,0.3333333333333333
late,10,3,9,106,0.6553411421115612,1,1.0,0.1111111111111111
late,10,4,9,106,0.6612218757471756,1,1.0,0.1111111111111111
late,10,5,9,106,0.6327413062069723,1,0.0,0.1111111111111111
late,10,6,9,106,0.6327413062069723,1,1.0,0.1111111111111111
late,10,13,9,106,0.3923464024423085,2,0.5,0.2222222222222222
late,11,1,8,106,0.7141875342678167,7,0.8571428571428571,0.875
late,11,6,8,106,0.6797095314179822,1,1.0,0.125
late,13,1,19,106,0.5013003292954633,2,1.0,0.10526315789473684
late,13,2,19,106,0.48091427058197506,8,0.25,0.42105263157894735
late,13,5,19,106,0.4699058301050228,5,0.2,0.2631578947368421
late,13,10,19,106,0.4214830608172391,1,1.0,0.05263157894736842
late,13,13,19,106,0.22051570610377655,3,0.3333333333333333,0.15789473684210525
late,14,13,1,106,0.263258861263118,1,0.0,1.0
late,1,1,28,107,0.6139853919076373,12,0.75,0.42857142857142855
late,1,2,28,107,0.5934844084350539,3,0.6666666666666666,0.10714285714285714
late,1,3,28,107,0.6128039139619069,1,1.0,0.03571428571428571
late,1,5,28,107,0.5771908769983215,2,0.5,0.07142857142857142
late,1,6,28,107,0.5758304398724903,3,0.0,0.10714285714285714
late,1,13,28,107,0.33474036360890685,7,0.14285714285714285,0.25
late,2,1,13,107,0.6232973277176966,1,0.0,0.07692307692307693
late,2,2,13,107,0.5900250791226037,9,0.5555555555555556,0.6923076923076923
late,2,13,13,107,0.3340762726376138,3,1.0,0.23076923076923078
late,4,13,1,107,0.4866753782620841,1,0.0,1.0
late,5,1,7,107,0.6430367383709095,2,0.5,0.2857142857142857
late,5,5,7,107,0.5893348267720178,3,1.0,0.42857142857142855
late,5,6,7,107,0.5884798015450251,2,1.0,0.2857142857142857
late,6,1,13,107,0.451406572023357,3,0.0,0.23076923076923078
late,6,2,13,107,0.4290881834686704,4,0.75,0.3076923076923077
late,6,5,13,107,0.4129970567783452,2,0.5,0.15384615384615385
late,6,6,13,107,0.4121825739566046,2,1.0,0.15384615384615385
late,6,13,13,107,0.20804426339845022,2,0.0,0.15384615384615385
late,7,2,1,107,0.7759082174161954,1,1.0,1.0
late,10,1,16,107,0.7130740114897359,3,1.0,0.1875
late,10,2,16,107,0.6886859131929773,6,0.8333333333333334,0.375
late,10,5,16,107,0.6765456981523328,3,1.0,0.1875
late,10,6,16,107,0.6765456981523328,2,1.0,0.125
late,10,13,16,107,0.42536120454344417,2,1.0,0.125
late,11,2,7,107,0.7428504529782404,1,1.0,0.14285714285714285
late,11,6,7,107,0.7316993816990117,2,1.0,0.2857142857142857
late,11,7,7,107,0.6878083264386777,2,1.0,0.2857142857142857
late,11,10,7,107,0.6512115722293048,1,1.0,0.14285714285714285
late,11,11,7,107,0.6578659524776345,1,1.0,0.14285714285714285
late,13,1,33,107,0.5189217767111036,8,0.5,0.24242424242424243
late,13,2,33,107,0.5002895129907888,12,0.3333333333333333,0.36363636363636365
late,13,5,33,107,0.48625164752165173,1,1.0,0.030303030303030304
late,13,6,33,107,0.48625164752165173,2,1.0,0.06060606060606061
late,13,13,33,107,0.25603555729328914,10,0.2,0.30303030303030304
late,1,2,4,108,0.7029954531581819,2,1.0,0.5
late,1,5,4,108,0.6958324739894262,1,1.0,0.25
late,1,13,4,108,0.4411184133086561,1,1.0,0.25
late,2,1,1,108,0.6719281800004464,1,0.0,1.0
late,4,2,1,108,0.7954815413052135,1,1.0,1.0
late,5,1,2,108,0.7031467988139536,1,0.0,0.5
late,5,2,2,108,0.6680679742498509,1,1.0,0.5
late,7,5,1,108,0.7991182382061873,1,1.0,1.0
late,10,2,2,108,0.7420531226333326,1,1.0,0.5
late,10,5,2,108,0.7396155381153123,1,1.0,0.5
late,1,1,7,109,0.595190802336095,4,0.5,0.5714285714285714
late,1,5,7,109,0.5518078633117953,1,1.0,0.14285714285714285
late,1,13,7,109,0.2909160403408598,2,0.5,0.2857142857142857
late,2,2,3,109,0.5468932793003591,1,0.0,0.3333333333333333
late,2,5,3,109,0.5101694386335232,1,0.0,0.3333333333333333
late,2,13,3,109,0.27735100762098513,1,1.0,0.3333333333333333
late,5,1,12,109,0.561177506091591,4,0.75,0.3333333333333333
late,5,2,12,109,0.5241176201625447,1,1.0,0.08333333333333333
late,5,5,12,109,0.5115893711887801,6,0.3333333333333333,0.5
late,5,13,12,109,0.24693886360080589,1,1.0,0.08333333333333333
late,6,1,10,109,0.5641491789536355,2,0.0,0.2
late,6,2,10,109,0.5318429273263563,1,0.0,0.1
late,6,5,10,109,0.5075279069162677,3,1.0,0.3
late,6,6,10,109,0.5075279069162677,2,0.5,0.2
late,6,13,10,109,0.23602195984642393,2,0.0,0.2
late,7,13,1,109,0.44968215961213387,1,0.0,1.0
late,10,2,5,109,0.6329193714347155,2,0.5,0.4
late,10,5,5,109,0.6129183462201369,1,0.0,0.2
late,10,13,5,109,0.38938420247318045,2,1.0,0.4
late,11,11,1,109,0.5977354294469198,1,1.0,1.0
late,13,1,15,109,0.521325593325609,1,0.0,0.06666666666666667
late,13,2,15,109,0.5062272260507796,2,0.0,0.13333333333333333
late,13,5,15,109,0.48463007787123435,3,0.6666666666666666,0.2
late,13,6,15,109,0.48463007787123435,6,0.16666666666666666,0.4
late,13,13,15,109,0.25000201777161035,3,0.3333333333333333,0.2
late,14,14,1,109,0.2463306218730193,1,0.0,1.0
late,1,5,5,110,0.5958587442882272,3,0.3333333333333333,0.6
late,1,6,5,110,0.5952646603439535,1,1.0,0.2
late,1,13,5,110,0.34945230010110995,1,0.0,0.2
late,2,1,4,110,0.568846931866109,1,0.0,0.25
late,2,2,4,110,0.5439027266243677,2,0.5,0.5
late,2,5,4,110,0.5273122725543844,1,0.0,0.25
late,4,2,2,110,0.7742371305234061,1,1.0,0.5
late,4,6,2,110,0.7413557949806715,1,1.0,0.5
late,5,1,6,110,0.6265361735449527,1,0.0,0.16666666666666666
late,5,2,6,110,0.6099447966640936,1,0.0,0.16666666666666666
late,5,6,6,110,0.5554918348795538,2,1.0,0.3333333333333333
late,5,13,6,110,0.2821431184915402,1,0.0,0.16666666666666666
late,5,14,6,110,0.2553670794092251,1,0.0,0.16666666666666666
late,6,3,19,110,0.5240629934471397,2,1.0,0.10526315789473684
late,6,5,19,110,0.47269325562353426,4,0.5,0.21052631578947367
late,6,6,19,110,0.47331138800445166,11,0.6363636363636364,0.5789473684210527
late,6,13,19,110,0.23802094414602673,2,0.5,0.10526315789473684
late,7,6,2,110,0.6904224241019731,2,0.5,1.0
late,10,1,7,110,0.6854640773906732,2,1.0,0.2857142857142857
late,10,3,7,110,0.6800891918454889,2,0.0,0.2857142857142857
late,10,7,7,110,0.6078423153529119,1,0.0,0.14285714285714285
late,10,13,7,110,0.41060305366356314,2,0.5,0.2857142857142857
late,11,1,12,110,0.7248502604870941,4,1.0,0.3333333333333333
late,11,5,12,110,0.6948794314765542,1,1.0,0.08333333333333333
late,11,6,12,110,0.6948794314765542,4,1.0,0.3333333333333333
late,11,7,12,110,0.6607563808138663,1,1.0,0.08333333333333333
late,11,10,12,110,0.6292705728474293,1,1.0,0.08333333333333333
late,11,13,12,110,0.41319454699980995,1,0.0,0.08333333333333333
late,13,5,3,110,0.5120214954536482,1,0.0,0.3333333333333333
late,13,6,3,110,0.5120214954536482,1,0.0,0.3333333333333333
late,13,13,3,110,0.23926663959606,1,1.0,0.3333333333333333
late,14,14,1,110,0.20915678179182406,1,0.0,1.0
late,1,1,60,111,0.5218268975256001,34,0.35294117647058826,0.5666666666666667
late,1,2,60,111,0.5019168664472455,2,0.0,0.03333333333333333
late,1,5,60,111,0.4813388999541886,5,0.4,0.08333333333333333
late,1,6,60,111,0.4796990322035082,1,1.0,0.016666666666666666
late,1,13,60,111,0.22980049154216958,14,0.35714285714285715,0.23333333333333334
late,1,14,60,111,0.20133549349268248,4,0.0,0.06666666666666667
late,2,1,6,111,0.4869066248055969,3,0.0,0.5
late,2,2,6,111,0.46649277543725365,1,1.0,0.16666666666666666
late,2,5,6,111,0.4342342809795716,1,0.0,0.16666666666666666
late,2,9,6,111,0.4022197423745863,1,1.0,0.16666666666666666
late,4,1,10,111,0.6640014497373887,2,0.5,0.2
late,4,5,10,111,0.603910308946018,3,0.6666666666666666,0.3
late,4,6,10,111,0.603910308946018,1,1.0,0.1
late,4,13,10,111,0.34233322206988426,4,0.0,0.4
late,5,1,23,111,0.5273263381002069,11,0.2727272727272727,0.4782608695652174
late,5,2,23,111,0.5010532810658336,1,1.0,0.043478260869565216
late,5,5,23,111,0.46586821737684503,3,0.3333333333333333,0.13043478260869565
late,5,6,23,111,0.464936116305092,1,0.0,0.043478260869565216
late,5,12,23,111,0.40126118118172033,1,1.0,0.043478260869565216
late,5,13,23,111,0.2107020099348345,6,0.16666666666666666,0.2608695652173913
late,6,1,4,111,0.5338166076918809,2,1.0,0.5
late,6,5,4,111,0.456080001525044,1,0.0,0.25
late,6,13,4,111,0.1845237249610314,1,0.0,0.25
