A1_actionId,A1_spinId,C_actionId,C_spinId,B1_actionId,phase,n_context,p_b_given_a_context_mean,p_b_given_a_context_std,p_win_given_abc_mean,p_win_given_abc_std,p_win_given_abc_min,p_win_given_abc_max
0,0,4,4,2,receive,1,0.08152004123639481,0.0,0.4964468777179718,0.0,0.4964468777179718,0.4964468777179718
0,0,4,4,3,receive,1,0.04325863078371068,0.0,0.4963228106498718,0.0,0.4963228106498718,0.4963228106498718
0,0,4,4,4,receive,1,0.04362771191347933,0.0,0.5653340220451355,0.0,0.5653340220451355,0.5653340220451355
0,0,4,4,5,receive,1,0.062409840517262116,0.0,0.5952101945877075,0.0,0.5952101945877075,0.5952101945877075
0,0,4,4,6,receive,1,0.0879174474857182,0.0,0.563370943069458,0.0,0.563370943069458,0.563370943069458
0,0,4,4,7,receive,1,0.047359532225584644,0.0,0.5804412961006165,0.0,0.5804412961006165,0.5804412961006165
0,0,4,4,8,receive,1,0.035877008188337535,0.0,0.6794654130935669,0.0,0.6794654130935669,0.6794654130935669
0,0,4,4,9,receive,1,0.035671963116243835,0.0,0.48797860741615295,0.0,0.48797860741615295,0.48797860741615295
0,0,4,4,10,receive,1,0.1082579186374131,0.0,0.6475997567176819,0.0,0.6475997567176819,0.6475997567176819
0,0,4,4,11,receive,1,0.08869209612270523,0.0,0.6353759169578552,0.0,0.6353759169578552,0.6353759169578552
0,0,4,4,12,receive,1,0.04912291984559045,0.0,0.6527150869369507,0.0,0.6527150869369507,0.6527150869369507
0,0,4,4,13,receive,1,0.07389236455450923,0.0,0.7710604667663574,0.0,0.7710604667663574,0.7710604667663574
0,0,4,4,14,receive,1,0.03321142225111945,0.0,0.7938485741615295,0.0,0.7938485741615295,0.7938485741615295
0,0,5,0,1,receive,1,0.20918110312193147,0.0,0.001120005501434207,0.0,0.001120005501434207,0.001120005501434207
0,0,5,0,2,receive,1,0.08152004123639481,0.0,0.0012914882972836494,0.0,0.0012914882972836494,0.0012914882972836494
0,0,5,0,3,receive,1,0.04325863078371068,0.0,0.0013485387898981571,0.0,0.0013485387898981571,0.0013485387898981571
0,0,5,0,4,receive,1,0.04362771191347933,0.0,0.0015208075055852532,0.0,0.0015208075055852532,0.0015208075055852532
0,0,5,0,5,receive,1,0.062409840517262116,0.0,0.0015406280290335417,0.0,0.0015406280290335417,0.0015406280290335417
0,0,5,0,6,receive,1,0.0879174474857182,0.0,0.0013635435607284307,0.0,0.0013635435607284307,0.0013635435607284307
0,0,5,0,7,receive,1,0.047359532225584644,0.0,0.0014526172308251262,0.0,0.0014526172308251262,0.0014526172308251262
0,0,5,0,8,receive,1,0.035877008188337535,0.0,0.0019001810578629375,0.0,0.0019001810578629375,0.0019001810578629375
0,0,5,0,9,receive,1,0.035671963116243835,0.0,0.0011152474908158183,0.0,0.0011152474908158183,0.0011152474908158183
0,0,5,0,10,receive,1,0.1082579186374131,0.0,0.0015404080040752888,0.0,0.0015404080040752888,0.0015404080040752888
0,0,5,0,11,receive,1,0.08869209612270523,0.0,0.001425711321644485,0.0,0.001425711321644485,0.001425711321644485
0,0,5,0,12,receive,1,0.04912291984559045,0.0,0.0014871038729324937,0.0,0.0014871038729324937,0.0014871038729324937
