phase,A1_actionId,C_actionId,EV,A1_playerId,count,train_winrate,usage_rate
front3,16,1,0.49740068780908525,128,13,0.3076923076923077,0.5909090909090909
front3,15,13,0.30095366233107623,157,13,0.46153846153846156,0.17105263157894737
front3,0,12,0.4894724989518818,56,13,0.46153846153846156,0.48148148148148145
front3,15,1,0.5413674748418686,25,13,0.5384615384615384,0.4642857142857143
front3,15,11,0.44953201504998624,122,13,0.3076923076923077,0.08074534161490683
front3,15,11,0.44589905749197,129,13,0.5384615384615384,0.11403508771929824
front3,15,3,0.5427802167504451,136,13,0.6923076923076923,0.021346469622331693
front3,0,10,0.45653723805695956,45,13,0.6153846153846154,0.30952380952380953
front3,15,10,0.46708645278446664,148,13,0.38461538461538464,0.3333333333333333
front3,16,1,0.557870071635548,148,13,0.6923076923076923,0.40625
front3,15,13,0.30699752305926564,129,13,0.46153846153846156,0.11403508771929824
front3,15,1,0.5654461733799176,21,13,0.5384615384615384,0.26
front3,0,2,0.610139588258025,14,13,0.5384615384615384,0.30952380952380953
front3,15,1,0.40522003852278293,4,13,0.3076923076923077,0.5909090909090909
front3,15,8,0.4405215434252592,11,13,0.38461538461538464,0.10483870967741936
front3,0,10,0.4612950748959416,56,13,0.6153846153846154,0.48148148148148145
front3,15,10,0.4742459189558623,11,13,0.6153846153846154,0.10483870967741936
front3,16,13,0.32757115267845266,76,12,0.25,0.23529411764705882
front3,15,5,0.5592349979509155,112,12,0.75,0.1411764705882353
front3,17,10,0.5032517770762993,64,12,0.3333333333333333,0.21052631578947367
front3,0,7,0.45358670598590795,72,12,0.3333333333333333,0.0759493670886076
front3,16,2,0.4278739335747016,92,12,0.4166666666666667,0.2727272727272727
front3,0,12,0.530368034876344,49,12,0.5,0.3870967741935484
front3,0,4,0.526419104807594,72,12,0.5833333333333334,0.0759493670886076
front3,0,1,0.4989791329574701,107,12,0.5,0.2857142857142857
front3,0,5,0.5213164032640707,133,12,0.75,0.07792207792207792
front3,0,12,0.5544724501649686,155,12,0.5,0.41379310344827586
front3,15,1,0.549630366886588,50,12,0.4166666666666667,0.3076923076923077
front3,16,11,0.47761160468911046,21,12,0.5833333333333334,0.0379746835443038
front3,0,1,0.6469414865598578,57,12,0.5,0.5714285714285714
front3,0,12,0.39971107121219696,139,12,0.16666666666666666,0.5
front3,15,5,0.5314119839230713,101,12,0.08333333333333333,0.04918032786885246
front3,15,5,0.4547490551268267,37,12,0.25,0.11538461538461539
front3,0,13,0.33690721038052435,45,12,0.25,0.2857142857142857
front3,15,13,0.3126812885883118,8,12,0.4166666666666667,0.24
front3,16,1,0.4830587431644122,129,12,0.6666666666666666,0.46153846153846156
front3,15,1,0.5071644954146103,89,12,0.4166666666666667,0.46153846153846156
front3,16,1,0.4696111019303195,107,12,0.5833333333333334,0.6666666666666666
front3,15,1,0.43557923257727155,143,12,0.16666666666666666,0.5
front3,15,10,0.41416108861742007,89,12,0.4166666666666667,0.46153846153846156
front3,16,7,0.4681141714468381,76,12,0.25,0.23529411764705882
front3,15,2,0.48578715022618685,81,12,0.5833333333333334,0.2553191489361702
front3,15,10,0.38922279781245106,70,12,0.3333333333333333,0.09917355371900827
front3,0,2,0.5124241880671145,157,12,0.75,0.17142857142857143
front3,0,2,0.48904740503697336,107,12,0.5833333333333334,0.2857142857142857
front3,0,6,0.5079063665238042,74,12,0.5,0.12121212121212122
front3,15,1,0.5795801055485188,80,12,0.75,0.46153846153846156
front3,16,10,0.36044125955440304,73,12,0.5,0.27906976744186046
front3,15,10,0.4157587899772455,129,11,0.45454545454545453,0.09649122807017543
front3,18,2,0.48472470803562884,106,11,0.36363636363636365,0.21568627450980393
front3,15,1,0.520919249076148,161,11,0.6363636363636364,0.55
front3,15,3,0.459152007158654,160,11,0.36363636363636365,0.275
front3,15,6,0.5579009703783262,31,11,0.45454545454545453,0.25
front3,15,1,0.46745390457677977,34,11,0.5454545454545454,0.4583333333333333
front3,15,1,0.5161633481962147,104,11,0.2727272727272727,0.3793103448275862
front3,15,13,0.33237540323515147,132,11,0.2727272727272727,0.05641025641025641
front3,15,12,0.40950251478311844,156,11,0.0,0.21568627450980393
front3,15,13,0.3319132315057363,159,11,0.2727272727272727,0.34375
front3,16,5,0.45863957236448505,136,11,0.45454545454545453,0.11224489795918367
front3,18,10,0.5517706049000449,82,11,0.7272727272727273,0.5789473684210527
front3,0,10,0.41058910231911205,107,11,0.2727272727272727,0.2619047619047619
front3,0,7,0.45879934696577024,70,11,0.5454545454545454,0.043478260869565216
front3,15,1,0.48471371752258546,46,11,0.6363636363636364,0.5238095238095238
front3,17,1,0.5285935791464567,144,11,0.45454545454545453,0.8461538461538461
front3,15,1,0.47504703642697277,13,11,0.45454545454545453,0.1896551724137931
front3,0,6,0.5978480997065206,14,11,0.8181818181818182,0.2619047619047619
front3,15,6,0.46392552654655317,8,11,0.36363636363636365,0.22
front3,0,10,0.45355495355674086,122,11,0.2727272727272727,0.16666666666666666
front3,15,3,0.6191292836117829,52,11,0.45454545454545453,0.3333333333333333
front3,0,1,0.5630769929855308,111,11,0.45454545454545453,0.24444444444444444
front3,15,5,0.48887349192302093,96,11,0.45454545454545453,0.019064124783362217
front3,16,5,0.4476914581040325,69,11,0.2727272727272727,0.1864406779661017
front3,15,6,0.5188555010908618,150,11,0.5454545454545454,0.09090909090909091
front3,0,1,0.6107066249471792,22,11,0.6363636363636364,0.3793103448275862
front3,15,5,0.41644793603572444,86,11,0.36363636363636365,0.19642857142857142
front3,15,6,0.5419312112412492,50,11,0.6363636363636364,0.28205128205128205
front3,0,10,0.4255303801825764,78,11,0.2727272727272727,0.2619047619047619
front3,0,13,0.3305139478083095,39,11,0.36363636363636365,0.22916666666666666
front3,15,12,0.36557550955788776,139,11,0.36363636363636365,0.4782608695652174
front3,0,2,0.530671921994111,129,11,0.5454545454545454,0.08270676691729323
front3,15,1,0.4887912371090137,6,10,0.8,0.4
front3,15,1,0.46042774841111794,99,10,0.5,0.6666666666666666
front3,0,1,0.5156404649430829,35,10,0.5,0.25
front3,17,5,0.5196189670503006,101,10,0.4,0.15151515151515152
front3,15,10,0.43033628247354044,56,10,0.2,0.4
front3,0,13,0.32387736101068404,122,10,0.6,0.15151515151515152
front3,0,6,0.49406545593344514,157,10,0.5,0.14285714285714285
front3,15,10,0.38732817297835576,46,10,0.2,0.47619047619047616
front3,0,2,0.4978008304711433,23,10,0.6,0.21739130434782608
front3,0,1,0.5153137476961236,54,10,0.7,0.4
front3,15,5,0.49937677957096804,122,10,0.5,0.062111801242236024
front3,0,2,0.48307627621819893,3,10,0.5,0.29411764705882354
front3,15,5,0.6000854172537252,82,10,0.7,0.07633587786259542
front3,15,10,0.3693347017998725,73,10,0.3,0.23255813953488372
front3,15,10,0.37358720246215366,75,10,0.4,0.5555555555555556
front3,15,1,0.4749407444225661,71,10,0.4,0.2127659574468085
front3,15,13,0.4121288688180908,118,10,0.9,0.19230769230769232
front3,15,9,0.5875602324501438,82,10,0.4,0.07633587786259542
front3,15,6,0.5068982484324862,104,10,0.5,0.3448275862068966
front3,0,11,0.47266843894615823,136,10,0.3,0.04329004329004329
front3,15,10,0.3739196152251781,124,10,0.3,0.625
front3,15,6,0.5429630941491406,52,10,0.5,0.30303030303030304
front3,15,1,0.5242031278840694,117,9,0.6666666666666666,0.391304347826087
front3,15,12,0.3516589655732752,164,9,0.1111111111111111,0.6
front3,15,11,0.5004198419249882,148,9,0.4444444444444444,0.23076923076923078
front3,15,12,0.48168444648401876,68,9,0.3333333333333333,0.4090909090909091
front3,15,7,0.543267849537303,153,9,0.5555555555555556,0.05263157894736842
front3,15,8,0.39060981331479966,37,9,0.5555555555555556,0.08653846153846154
front3,15,13,0.26556612854647954,13,9,0.2222222222222222,0.15517241379310345
front3,17,1,0.5071126080430364,34,9,0.3333333333333333,0.5625
front3,16,7,0.5168537164076557,21,9,0.6666666666666666,0.028481012658227847
front3,0,10,0.38419347895619704,115,9,0.2222222222222222,0.15789473684210525
front3,15,13,0.3831683460819405,112,9,0.2222222222222222,0.10588235294117647
front3,16,2,0.4559569694094629,17,9,0.4444444444444444,0.5294117647058824
front3,0,5,0.5324404239609246,136,9,0.7777777777777778,0.03896103896103896
front3,0,6,0.4928881594847863,23,9,0.4444444444444444,0.1956521739130435
front3,15,1,0.5222018584312846,106,9,0.4444444444444444,0.0703125
front3,17,6,0.4247840344133091,92,9,0.2222222222222222,0.14754098360655737
front3,0,11,0.44965686721092424,157,9,0.3333333333333333,0.12857142857142856
front3,15,8,0.38012762879611056,152,9,0.3333333333333333,0.23684210526315788
front3,0,4,0.589747812666627,19,9,0.8888888888888888,0.06870229007633588
front3,15,5,0.4745053456823593,38,9,0.4444444444444444,0.2
front3,16,1,0.5739737728712534,112,9,0.5555555555555556,0.391304347826087
front3,15,1,0.5864413162964094,149,9,0.6666666666666666,0.28125
front3,15,9,0.45098951112298025,152,9,0.4444444444444444,0.23684210526315788
front3,16,1,0.4239556327462834,130,9,0.2222222222222222,0.9
front3,16,10,0.41569957214407127,76,9,0.2222222222222222,0.17647058823529413
front3,15,1,0.4701365760952499,141,9,0.3333333333333333,0.4090909090909091
front3,15,6,0.5608718911722421,53,9,0.3333333333333333,0.2903225806451613
front3,17,10,0.4866789398394227,101,9,0.5555555555555556,0.13636363636363635
front3,0,13,0.31808924494139607,133,9,0.4444444444444444,0.05844155844155844
front3,18,6,0.5340286643553842,53,9,0.3333333333333333,0.391304347826087
front3,0,2,0.48263468072656107,158,9,0.2222222222222222,0.20930232558139536
front3,15,4,0.5545553069463741,122,9,0.5555555555555556,0.055900621118012424
front3,0,1,0.5037366156265726,23,9,0.4444444444444444,0.1956521739130435
front3,16,1,0.563703567857395,153,9,0.4444444444444444,0.2903225806451613
front3,0,5,0.49004135880392985,3,9,0.5555555555555556,0.2647058823529412
front3,15,1,0.4647850297377379,156,9,0.8888888888888888,0.17647058823529413
front3,15,10,0.41820544403508403,20,9,0.5555555555555556,0.2903225806451613
front3,15,10,0.4264568560937249,132,9,0.7777777777777778,0.046153846153846156
front3,15,7,0.4365935101834889,72,9,0.4444444444444444,0.03435114503816794
front3,15,1,0.41946155530633145,87,9,0.1111111111111111,0.5625
front3,15,1,0.47201372979437073,151,9,0.4444444444444444,0.42857142857142855
front3,15,10,0.4918097293002423,112,9,0.4444444444444444,0.10588235294117647
front3,15,1,0.5745378589517449,113,8,0.625,0.32
front3,0,11,0.46124104629496104,74,8,0.5,0.08080808080808081
front3,0,11,0.4663742305232007,122,8,0.25,0.12121212121212122
front3,0,7,0.5017063443102391,136,8,0.625,0.03463203463203463
front3,18,12,0.578401668718085,82,8,0.625,0.42105263157894735
front3,0,13,0.3486766231818024,19,8,0.375,0.061068702290076333
front3,0,2,0.5718044543295321,131,8,0.5,0.32
front3,15,12,0.42307693571823557,127,8,0.5,0.4444444444444444
front3,15,1,0.5319180178507029,76,8,0.625,0.2857142857142857
